ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:47:38.742Z hisSize:56483 tz:"Bucharest" precision:1 roomRef:@p:linkEdge:r:2d996b7e-192811d1 "Site B Room 4 Living" lorawanPoint maxVal:100 his minVal:0 humidity id:@p:linkEdge:r:2d997a3d-1687e50e "Site B Room 4 Living AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T03:00:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"%RH" sensor cur amSensorRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" curStatus:"ok" point curVal:38%RH disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d997a3d-8ce770dd "4 Living AQ" navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" floorRef:@p:linkEdge:r:2d996b5e-526d9983 "p:linkEdge:r:2d996b5e-526d9983" amSensorAM307ModelId:"_amSensorAM307_point:humidity"
2025-01-03T21:45:00+02:00 Bucharest,35%RH
2025-01-03T21:57:28+02:00 Bucharest,35.5%RH
2025-01-03T22:00:00+02:00 Bucharest,35.5%RH
2025-01-03T22:15:00+02:00 Bucharest,35.5%RH
2025-01-03T22:30:00+02:00 Bucharest,35.5%RH
2025-01-03T22:45:00+02:00 Bucharest,35.5%RH
2025-01-03T22:57:27+02:00 Bucharest,36%RH
2025-01-03T23:00:00+02:00 Bucharest,36%RH
2025-01-03T23:15:00+02:00 Bucharest,36%RH
2025-01-03T23:27:26+02:00 Bucharest,35.5%RH
2025-01-03T23:30:00+02:00 Bucharest,35.5%RH
2025-01-03T23:45:00+02:00 Bucharest,35.5%RH
2025-01-03T23:47:26+02:00 Bucharest,36%RH
2025-01-03T23:57:26+02:00 Bucharest,36.5%RH
2025-01-04T00:00:00+02:00 Bucharest,36.5%RH
2025-01-04T00:15:00+02:00 Bucharest,36.5%RH
2025-01-04T00:30:00+02:00 Bucharest,36.5%RH
2025-01-04T00:45:00+02:00 Bucharest,36.5%RH
2025-01-04T00:47:25+02:00 Bucharest,37%RH
2025-01-04T01:00:00+02:00 Bucharest,37%RH
2025-01-04T01:07:24+02:00 Bucharest,36.5%RH
2025-01-04T01:15:00+02:00 Bucharest,36.5%RH
2025-01-04T01:30:00+02:00 Bucharest,36.5%RH
2025-01-04T01:45:00+02:00 Bucharest,36.5%RH
2025-01-04T02:00:00+02:00 Bucharest,36.5%RH
2025-01-04T02:15:00+02:00 Bucharest,36.5%RH
2025-01-04T02:27:23+02:00 Bucharest,36%RH
2025-01-04T02:30:00+02:00 Bucharest,36%RH
2025-01-04T02:45:00+02:00 Bucharest,36%RH
2025-01-04T03:00:00+02:00 Bucharest,36%RH
2025-01-04T03:15:00+02:00 Bucharest,36%RH
2025-01-04T03:30:00+02:00 Bucharest,36%RH
2025-01-04T03:37:22+02:00 Bucharest,35.5%RH
2025-01-04T03:45:00+02:00 Bucharest,35.5%RH
2025-01-04T04:00:00+02:00 Bucharest,35.5%RH
2025-01-04T04:15:00+02:00 Bucharest,35.5%RH
2025-01-04T04:30:00+02:00 Bucharest,35.5%RH
2025-01-04T04:45:00+02:00 Bucharest,35.5%RH
2025-01-04T04:57:20+02:00 Bucharest,36%RH
2025-01-04T05:00:00+02:00 Bucharest,36%RH
2025-01-04T05:15:00+02:00 Bucharest,36%RH
2025-01-04T05:30:00+02:00 Bucharest,36%RH
2025-01-04T05:45:00+02:00 Bucharest,36%RH
2025-01-04T06:00:00+02:00 Bucharest,36%RH
2025-01-04T06:15:00+02:00 Bucharest,36%RH
2025-01-04T06:30:00+02:00 Bucharest,36%RH
2025-01-04T06:45:00+02:00 Bucharest,36%RH
2025-01-04T07:00:00+02:00 Bucharest,36%RH
2025-01-04T07:15:00+02:00 Bucharest,36%RH
2025-01-04T07:30:00+02:00 Bucharest,36%RH
2025-01-04T07:45:00+02:00 Bucharest,36%RH
2025-01-04T08:00:00+02:00 Bucharest,36%RH
2025-01-04T08:07:17+02:00 Bucharest,35.5%RH
2025-01-04T08:15:00+02:00 Bucharest,35.5%RH
2025-01-04T08:30:00+02:00 Bucharest,35.5%RH
2025-01-04T08:45:00+02:00 Bucharest,35.5%RH
2025-01-04T09:00:00+02:00 Bucharest,35.5%RH
2025-01-04T09:15:00+02:00 Bucharest,35.5%RH
2025-01-04T09:30:00+02:00 Bucharest,35.5%RH
2025-01-04T09:37:15+02:00 Bucharest,35%RH
2025-01-04T09:45:00+02:00 Bucharest,35%RH
2025-01-04T10:00:00+02:00 Bucharest,35%RH
2025-01-04T10:15:00+02:00 Bucharest,35%RH
2025-01-04T10:30:00+02:00 Bucharest,35%RH
2025-01-04T10:45:00+02:00 Bucharest,35%RH
2025-01-04T11:00:00+02:00 Bucharest,35%RH
2025-01-04T11:15:00+02:00 Bucharest,35%RH
2025-01-04T11:30:00+02:00 Bucharest,35%RH
2025-01-04T11:45:00+02:00 Bucharest,35%RH
2025-01-04T12:00:00+02:00 Bucharest,35%RH
2025-01-04T12:15:00+02:00 Bucharest,35%RH
2025-01-04T12:30:00+02:00 Bucharest,35%RH
2025-01-04T12:45:00+02:00 Bucharest,35%RH
2025-01-04T13:00:00+02:00 Bucharest,35%RH
2025-01-04T13:15:00+02:00 Bucharest,35%RH
2025-01-04T13:17:12+02:00 Bucharest,35.5%RH
2025-01-04T13:30:00+02:00 Bucharest,35.5%RH
2025-01-04T13:45:00+02:00 Bucharest,35.5%RH
2025-01-04T13:47:11+02:00 Bucharest,34.5%RH
2025-01-04T13:57:14+02:00 Bucharest,35%RH
2025-01-04T14:00:00+02:00 Bucharest,35%RH
2025-01-04T14:15:00+02:00 Bucharest,35%RH
2025-01-04T14:30:00+02:00 Bucharest,35%RH
2025-01-04T14:45:00+02:00 Bucharest,35%RH
2025-01-04T15:00:00+02:00 Bucharest,35%RH
2025-01-04T15:07:10+02:00 Bucharest,35.5%RH
2025-01-04T15:15:00+02:00 Bucharest,35.5%RH
2025-01-04T15:30:00+02:00 Bucharest,35.5%RH
2025-01-04T15:45:00+02:00 Bucharest,35.5%RH
2025-01-04T15:57:09+02:00 Bucharest,37%RH
2025-01-04T16:00:00+02:00 Bucharest,37%RH
2025-01-04T16:15:00+02:00 Bucharest,37%RH
2025-01-04T16:27:15+02:00 Bucharest,35.5%RH
2025-01-04T16:30:00+02:00 Bucharest,35.5%RH
2025-01-04T16:45:00+02:00 Bucharest,35.5%RH
2025-01-04T16:47:08+02:00 Bucharest,35%RH
2025-01-04T17:00:00+02:00 Bucharest,35%RH
2025-01-04T17:07:08+02:00 Bucharest,35.5%RH
2025-01-04T17:15:00+02:00 Bucharest,35.5%RH
2025-01-04T17:17:07+02:00 Bucharest,36%RH
2025-01-04T17:30:00+02:00 Bucharest,36%RH
2025-01-04T17:37:07+02:00 Bucharest,37%RH
2025-01-04T17:45:00+02:00 Bucharest,37%RH
2025-01-04T18:00:00+02:00 Bucharest,37%RH
2025-01-04T18:15:00+02:00 Bucharest,37%RH
2025-01-04T18:30:00+02:00 Bucharest,37%RH
2025-01-04T18:45:00+02:00 Bucharest,37%RH
2025-01-04T19:00:00+02:00 Bucharest,37%RH
2025-01-04T19:15:00+02:00 Bucharest,37%RH
2025-01-04T19:27:05+02:00 Bucharest,36.5%RH
2025-01-04T19:30:00+02:00 Bucharest,36.5%RH
2025-01-04T19:45:00+02:00 Bucharest,36.5%RH
2025-01-04T19:57:05+02:00 Bucharest,36%RH
2025-01-04T20:00:00+02:00 Bucharest,36%RH
2025-01-04T20:15:00+02:00 Bucharest,36%RH
2025-01-04T20:30:00+02:00 Bucharest,36%RH
2025-01-04T20:37:04+02:00 Bucharest,35.5%RH
2025-01-04T20:45:00+02:00 Bucharest,35.5%RH
2025-01-04T21:00:00+02:00 Bucharest,35.5%RH
2025-01-04T21:15:00+02:00 Bucharest,35.5%RH
2025-01-04T21:30:00+02:00 Bucharest,35.5%RH
2025-01-04T21:45:00+02:00 Bucharest,35.5%RH
2025-01-04T22:00:00+02:00 Bucharest,35.5%RH
2025-01-04T22:15:00+02:00 Bucharest,35.5%RH
2025-01-04T22:30:00+02:00 Bucharest,35.5%RH
2025-01-04T22:45:00+02:00 Bucharest,35.5%RH
2025-01-04T22:57:01+02:00 Bucharest,35%RH
2025-01-04T23:00:00+02:00 Bucharest,35%RH
2025-01-04T23:15:00+02:00 Bucharest,35%RH
2025-01-04T23:30:00+02:00 Bucharest,35%RH
2025-01-04T23:45:00+02:00 Bucharest,35%RH
2025-01-04T23:57:00+02:00 Bucharest,35.5%RH
2025-01-05T00:00:00+02:00 Bucharest,35.5%RH
2025-01-05T00:15:00+02:00 Bucharest,35.5%RH
2025-01-05T00:30:00+02:00 Bucharest,35.5%RH
2025-01-05T00:45:00+02:00 Bucharest,35.5%RH
2025-01-05T00:46:59+02:00 Bucharest,34.5%RH
2025-01-05T01:00:00+02:00 Bucharest,34.5%RH
2025-01-05T01:15:00+02:00 Bucharest,34.5%RH
2025-01-05T01:30:00+02:00 Bucharest,34.5%RH
2025-01-05T01:45:00+02:00 Bucharest,34.5%RH
2025-01-05T01:46:58+02:00 Bucharest,34%RH
2025-01-05T02:00:00+02:00 Bucharest,34%RH
2025-01-05T02:15:00+02:00 Bucharest,34%RH
2025-01-05T02:30:00+02:00 Bucharest,34%RH
2025-01-05T02:45:00+02:00 Bucharest,34%RH
2025-01-05T03:00:00+02:00 Bucharest,34%RH
2025-01-05T03:06:57+02:00 Bucharest,33.5%RH
2025-01-05T03:15:00+02:00 Bucharest,33.5%RH
2025-01-05T03:30:00+02:00 Bucharest,33.5%RH
2025-01-05T03:45:00+02:00 Bucharest,33.5%RH
2025-01-05T03:56:56+02:00 Bucharest,33%RH
2025-01-05T04:00:00+02:00 Bucharest,33%RH
2025-01-05T04:15:00+02:00 Bucharest,33%RH
2025-01-05T04:30:00+02:00 Bucharest,33%RH
2025-01-05T04:36:55+02:00 Bucharest,32.5%RH
2025-01-05T04:45:00+02:00 Bucharest,32.5%RH
2025-01-05T05:00:00+02:00 Bucharest,32.5%RH
2025-01-05T05:15:00+02:00 Bucharest,32.5%RH
2025-01-05T05:30:00+02:00 Bucharest,32.5%RH
2025-01-05T05:45:00+02:00 Bucharest,32.5%RH
2025-01-05T06:00:00+02:00 Bucharest,32.5%RH
2025-01-05T06:15:00+02:00 Bucharest,32.5%RH
2025-01-05T06:30:00+02:00 Bucharest,32.5%RH
2025-01-05T06:45:00+02:00 Bucharest,32.5%RH
2025-01-05T07:00:00+02:00 Bucharest,32.5%RH
2025-01-05T07:15:00+02:00 Bucharest,32.5%RH
2025-01-05T07:30:00+02:00 Bucharest,32.5%RH
2025-01-05T07:45:00+02:00 Bucharest,32.5%RH
2025-01-05T08:00:00+02:00 Bucharest,32.5%RH
2025-01-05T08:15:00+02:00 Bucharest,32.5%RH
2025-01-05T08:30:00+02:00 Bucharest,32.5%RH
2025-01-05T08:45:00+02:00 Bucharest,32.5%RH
2025-01-05T09:00:00+02:00 Bucharest,32.5%RH
2025-01-05T09:15:00+02:00 Bucharest,32.5%RH
2025-01-05T09:30:00+02:00 Bucharest,32.5%RH
2025-01-05T09:36:50+02:00 Bucharest,32%RH
2025-01-05T09:45:00+02:00 Bucharest,32%RH
2025-01-05T10:00:00+02:00 Bucharest,32%RH
2025-01-05T10:15:00+02:00 Bucharest,32%RH
2025-01-05T10:30:00+02:00 Bucharest,32%RH
2025-01-05T10:45:00+02:00 Bucharest,32%RH
2025-01-05T11:00:00+02:00 Bucharest,32%RH
2025-01-05T11:15:00+02:00 Bucharest,32%RH
2025-01-05T11:30:00+02:00 Bucharest,32%RH
2025-01-05T11:45:00+02:00 Bucharest,32%RH
2025-01-05T12:00:00+02:00 Bucharest,32%RH
2025-01-05T12:15:00+02:00 Bucharest,32%RH
2025-01-05T12:30:00+02:00 Bucharest,32%RH
2025-01-05T12:45:00+02:00 Bucharest,32%RH
2025-01-05T13:00:00+02:00 Bucharest,32%RH
2025-01-05T13:06:46+02:00 Bucharest,32.5%RH
2025-01-05T13:15:00+02:00 Bucharest,32.5%RH
2025-01-05T13:30:00+02:00 Bucharest,32.5%RH
2025-01-05T13:45:00+02:00 Bucharest,32.5%RH
2025-01-05T13:56:46+02:00 Bucharest,33%RH
2025-01-05T14:00:00+02:00 Bucharest,33%RH
2025-01-05T14:06:45+02:00 Bucharest,34%RH
2025-01-05T14:15:00+02:00 Bucharest,34%RH
2025-01-05T14:30:00+02:00 Bucharest,34%RH
2025-01-05T14:45:00+02:00 Bucharest,34%RH
2025-01-05T14:46:45+02:00 Bucharest,32%RH
2025-01-05T15:00:00+02:00 Bucharest,32%RH
2025-01-05T15:15:00+02:00 Bucharest,32%RH
2025-01-05T15:30:00+02:00 Bucharest,32%RH
2025-01-05T15:45:00+02:00 Bucharest,32%RH
2025-01-05T16:00:00+02:00 Bucharest,32%RH
2025-01-05T16:15:00+02:00 Bucharest,32%RH
2025-01-05T16:30:00+02:00 Bucharest,32%RH
2025-01-05T16:36:44+02:00 Bucharest,31.5%RH
2025-01-05T16:45:00+02:00 Bucharest,31.5%RH
2025-01-05T16:56:42+02:00 Bucharest,32%RH
2025-01-05T17:00:00+02:00 Bucharest,32%RH
2025-01-05T17:15:00+02:00 Bucharest,32%RH
2025-01-05T17:16:42+02:00 Bucharest,34%RH
2025-01-05T17:26:42+02:00 Bucharest,34.5%RH
2025-01-05T17:30:00+02:00 Bucharest,34.5%RH
2025-01-05T17:45:00+02:00 Bucharest,34.5%RH
2025-01-05T17:56:41+02:00 Bucharest,35%RH
2025-01-05T18:00:00+02:00 Bucharest,35%RH
2025-01-05T18:15:00+02:00 Bucharest,35%RH
2025-01-05T18:16:41+02:00 Bucharest,34.5%RH
2025-01-05T18:30:00+02:00 Bucharest,34.5%RH
2025-01-05T18:45:00+02:00 Bucharest,34.5%RH
2025-01-05T19:00:00+02:00 Bucharest,34.5%RH
2025-01-05T19:15:00+02:00 Bucharest,34.5%RH
2025-01-05T19:16:40+02:00 Bucharest,35%RH
2025-01-05T19:26:40+02:00 Bucharest,34.5%RH
2025-01-05T19:30:00+02:00 Bucharest,34.5%RH
2025-01-05T19:45:00+02:00 Bucharest,34.5%RH
2025-01-05T20:00:00+02:00 Bucharest,34.5%RH
2025-01-05T20:15:00+02:00 Bucharest,34.5%RH
2025-01-05T20:26:39+02:00 Bucharest,34%RH
2025-01-05T20:30:00+02:00 Bucharest,34%RH
2025-01-05T20:45:00+02:00 Bucharest,34%RH
2025-01-05T21:00:00+02:00 Bucharest,34%RH
2025-01-05T21:15:00+02:00 Bucharest,34%RH
2025-01-05T21:30:00+02:00 Bucharest,34%RH
2025-01-05T21:45:00+02:00 Bucharest,34%RH
2025-01-05T21:46:37+02:00 Bucharest,34.5%RH
2025-01-05T22:00:00+02:00 Bucharest,34.5%RH
2025-01-05T22:15:00+02:00 Bucharest,34.5%RH
2025-01-05T22:30:00+02:00 Bucharest,34.5%RH
2025-01-05T22:36:36+02:00 Bucharest,35%RH
2025-01-05T22:45:00+02:00 Bucharest,35%RH
2025-01-05T23:00:00+02:00 Bucharest,35%RH
2025-01-05T23:06:36+02:00 Bucharest,34.5%RH
2025-01-05T23:15:00+02:00 Bucharest,34.5%RH
2025-01-05T23:30:00+02:00 Bucharest,34.5%RH
2025-01-05T23:45:00+02:00 Bucharest,34.5%RH
2025-01-06T00:00:00+02:00 Bucharest,34.5%RH
2025-01-06T00:06:35+02:00 Bucharest,34%RH
2025-01-06T00:15:00+02:00 Bucharest,34%RH
2025-01-06T00:30:00+02:00 Bucharest,34%RH
2025-01-06T00:45:00+02:00 Bucharest,34%RH
2025-01-06T01:00:00+02:00 Bucharest,34%RH
2025-01-06T01:15:00+02:00 Bucharest,34%RH
2025-01-06T01:30:00+02:00 Bucharest,34%RH
2025-01-06T01:45:00+02:00 Bucharest,34%RH
2025-01-06T02:00:00+02:00 Bucharest,34%RH
2025-01-06T02:15:00+02:00 Bucharest,34%RH
2025-01-06T02:30:00+02:00 Bucharest,34%RH
2025-01-06T02:36:32+02:00 Bucharest,33.5%RH
2025-01-06T02:45:00+02:00 Bucharest,33.5%RH
2025-01-06T03:00:00+02:00 Bucharest,33.5%RH
2025-01-06T03:15:00+02:00 Bucharest,33.5%RH
2025-01-06T03:30:00+02:00 Bucharest,33.5%RH
2025-01-06T03:36:31+02:00 Bucharest,33%RH
2025-01-06T03:45:00+02:00 Bucharest,33%RH
2025-01-06T04:00:00+02:00 Bucharest,33%RH
2025-01-06T04:15:00+02:00 Bucharest,33%RH
2025-01-06T04:30:00+02:00 Bucharest,33%RH
2025-01-06T04:36:30+02:00 Bucharest,32.5%RH
2025-01-06T04:45:00+02:00 Bucharest,32.5%RH
2025-01-06T05:00:00+02:00 Bucharest,32.5%RH
2025-01-06T05:15:00+02:00 Bucharest,32.5%RH
2025-01-06T05:26:32+02:00 Bucharest,32%RH
2025-01-06T05:30:00+02:00 Bucharest,32%RH
2025-01-06T05:45:00+02:00 Bucharest,32%RH
2025-01-06T06:00:00+02:00 Bucharest,32%RH
2025-01-06T06:06:28+02:00 Bucharest,31.5%RH
2025-01-06T06:15:00+02:00 Bucharest,31.5%RH
2025-01-06T06:30:00+02:00 Bucharest,31.5%RH
2025-01-06T06:45:00+02:00 Bucharest,31.5%RH
2025-01-06T07:00:00+02:00 Bucharest,31.5%RH
2025-01-06T07:15:00+02:00 Bucharest,31.5%RH
2025-01-06T07:30:00+02:00 Bucharest,31.5%RH
2025-01-06T07:45:00+02:00 Bucharest,31.5%RH
2025-01-06T08:00:00+02:00 Bucharest,31.5%RH
2025-01-06T08:06:26+02:00 Bucharest,32%RH
2025-01-06T08:15:00+02:00 Bucharest,32%RH
2025-01-06T08:30:00+02:00 Bucharest,32%RH
2025-01-06T08:36:26+02:00 Bucharest,32.5%RH
2025-01-06T08:45:00+02:00 Bucharest,32.5%RH
2025-01-06T09:00:00+02:00 Bucharest,32.5%RH
2025-01-06T09:15:00+02:00 Bucharest,32.5%RH
2025-01-06T09:30:00+02:00 Bucharest,32.5%RH
2025-01-06T09:45:00+02:00 Bucharest,32.5%RH
2025-01-06T09:46:25+02:00 Bucharest,32%RH
2025-01-06T10:00:00+02:00 Bucharest,32%RH
2025-01-06T10:15:00+02:00 Bucharest,32%RH
2025-01-06T10:30:00+02:00 Bucharest,32%RH
2025-01-06T10:45:00+02:00 Bucharest,32%RH
2025-01-06T10:46:24+02:00 Bucharest,31.5%RH
2025-01-06T11:00:00+02:00 Bucharest,31.5%RH
2025-01-06T11:15:00+02:00 Bucharest,31.5%RH
2025-01-06T11:30:00+02:00 Bucharest,31.5%RH
2025-01-06T11:45:00+02:00 Bucharest,31.5%RH
2025-01-06T12:00:00+02:00 Bucharest,31.5%RH
2025-01-06T12:15:00+02:00 Bucharest,31.5%RH
2025-01-06T12:16:22+02:00 Bucharest,31%RH
2025-01-06T12:30:00+02:00 Bucharest,31%RH
2025-01-06T12:45:00+02:00 Bucharest,31%RH
2025-01-06T13:00:00+02:00 Bucharest,31%RH
2025-01-06T13:15:00+02:00 Bucharest,31%RH
2025-01-06T13:30:00+02:00 Bucharest,31%RH
2025-01-06T13:45:00+02:00 Bucharest,31%RH
2025-01-06T14:00:00+02:00 Bucharest,31%RH
2025-01-06T14:15:00+02:00 Bucharest,31%RH
2025-01-06T14:16:20+02:00 Bucharest,31.5%RH
2025-01-06T14:30:00+02:00 Bucharest,31.5%RH
2025-01-06T14:45:00+02:00 Bucharest,31.5%RH
2025-01-06T14:46:19+02:00 Bucharest,32%RH
2025-01-06T15:00:00+02:00 Bucharest,32%RH
2025-01-06T15:15:00+02:00 Bucharest,32%RH
2025-01-06T15:30:00+02:00 Bucharest,32%RH
2025-01-06T15:45:00+02:00 Bucharest,32%RH
2025-01-06T16:00:00+02:00 Bucharest,32%RH
2025-01-06T16:06:18+02:00 Bucharest,32.5%RH
2025-01-06T16:15:00+02:00 Bucharest,32.5%RH
2025-01-06T16:30:00+02:00 Bucharest,32.5%RH
2025-01-06T16:45:00+02:00 Bucharest,32.5%RH
2025-01-06T17:00:00+02:00 Bucharest,32.5%RH
2025-01-06T17:15:00+02:00 Bucharest,32.5%RH
2025-01-06T17:30:00+02:00 Bucharest,32.5%RH
2025-01-06T17:45:00+02:00 Bucharest,32.5%RH
2025-01-06T17:46:16+02:00 Bucharest,33%RH
2025-01-06T18:00:00+02:00 Bucharest,33%RH
2025-01-06T18:06:16+02:00 Bucharest,33.5%RH
2025-01-06T18:15:00+02:00 Bucharest,33.5%RH
2025-01-06T18:30:00+02:00 Bucharest,33.5%RH
2025-01-06T18:45:00+02:00 Bucharest,33.5%RH
2025-01-06T18:56:15+02:00 Bucharest,34%RH
2025-01-06T19:00:00+02:00 Bucharest,34%RH
2025-01-06T19:15:00+02:00 Bucharest,34%RH
2025-01-06T19:30:00+02:00 Bucharest,34%RH
2025-01-06T19:45:00+02:00 Bucharest,34%RH
2025-01-06T19:56:14+02:00 Bucharest,34.5%RH
2025-01-06T20:00:00+02:00 Bucharest,34.5%RH
2025-01-06T20:15:00+02:00 Bucharest,34.5%RH
2025-01-06T20:30:00+02:00 Bucharest,34.5%RH
2025-01-06T20:36:13+02:00 Bucharest,35%RH
2025-01-06T20:45:00+02:00 Bucharest,35%RH
2025-01-06T21:00:00+02:00 Bucharest,35%RH
2025-01-06T21:15:00+02:00 Bucharest,35%RH
2025-01-06T21:30:00+02:00 Bucharest,35%RH
2025-01-06T21:45:00+02:00 Bucharest,35%RH
2025-01-06T21:56:12+02:00 Bucharest,35.5%RH
2025-01-06T22:00:00+02:00 Bucharest,35.5%RH
2025-01-06T22:15:00+02:00 Bucharest,35.5%RH
2025-01-06T22:26:11+02:00 Bucharest,36%RH
2025-01-06T22:30:00+02:00 Bucharest,36%RH
2025-01-06T22:45:00+02:00 Bucharest,36%RH
2025-01-06T23:00:00+02:00 Bucharest,36%RH
2025-01-06T23:15:00+02:00 Bucharest,36%RH
2025-01-06T23:30:00+02:00 Bucharest,36%RH
2025-01-06T23:45:00+02:00 Bucharest,36%RH
2025-01-07T00:00:00+02:00 Bucharest,36%RH
2025-01-07T00:15:00+02:00 Bucharest,36%RH
2025-01-07T00:30:00+02:00 Bucharest,36%RH
2025-01-07T00:45:00+02:00 Bucharest,36%RH
2025-01-07T00:46:09+02:00 Bucharest,35.5%RH
2025-01-07T01:00:00+02:00 Bucharest,35.5%RH
2025-01-07T01:06:08+02:00 Bucharest,35%RH
2025-01-07T01:15:00+02:00 Bucharest,35%RH
2025-01-07T01:26:08+02:00 Bucharest,34.5%RH
2025-01-07T01:30:00+02:00 Bucharest,34.5%RH
2025-01-07T01:45:00+02:00 Bucharest,34.5%RH
2025-01-07T02:00:00+02:00 Bucharest,34.5%RH
2025-01-07T02:06:07+02:00 Bucharest,34%RH
2025-01-07T02:15:00+02:00 Bucharest,34%RH
2025-01-07T02:30:00+02:00 Bucharest,34%RH
2025-01-07T02:36:07+02:00 Bucharest,33.5%RH
2025-01-07T02:45:00+02:00 Bucharest,33.5%RH
2025-01-07T03:00:00+02:00 Bucharest,33.5%RH
2025-01-07T03:15:00+02:00 Bucharest,33.5%RH
2025-01-07T03:30:00+02:00 Bucharest,33.5%RH
2025-01-07T03:45:00+02:00 Bucharest,33.5%RH
2025-01-07T04:00:00+02:00 Bucharest,33.5%RH
2025-01-07T04:06:05+02:00 Bucharest,34%RH
2025-01-07T04:15:00+02:00 Bucharest,34%RH
2025-01-07T04:30:00+02:00 Bucharest,34%RH
2025-01-07T04:45:00+02:00 Bucharest,34%RH
2025-01-07T05:00:00+02:00 Bucharest,34%RH
2025-01-07T05:15:00+02:00 Bucharest,34%RH
2025-01-07T05:30:00+02:00 Bucharest,34%RH
2025-01-07T05:45:00+02:00 Bucharest,34%RH
2025-01-07T06:00:00+02:00 Bucharest,34%RH
2025-01-07T06:15:00+02:00 Bucharest,34%RH
2025-01-07T06:30:00+02:00 Bucharest,34%RH
2025-01-07T06:36:03+02:00 Bucharest,33.5%RH
2025-01-07T06:45:00+02:00 Bucharest,33.5%RH
2025-01-07T07:00:00+02:00 Bucharest,33.5%RH
2025-01-07T07:15:00+02:00 Bucharest,33.5%RH
2025-01-07T07:30:00+02:00 Bucharest,33.5%RH
2025-01-07T07:36:02+02:00 Bucharest,33%RH
2025-01-07T07:45:00+02:00 Bucharest,33%RH
2025-01-07T08:00:00+02:00 Bucharest,33%RH
2025-01-07T08:15:00+02:00 Bucharest,33%RH
2025-01-07T08:30:00+02:00 Bucharest,33%RH
2025-01-07T08:45:00+02:00 Bucharest,33%RH
2025-01-07T08:46:00+02:00 Bucharest,33.5%RH
2025-01-07T09:00:00+02:00 Bucharest,33.5%RH
2025-01-07T09:06:00+02:00 Bucharest,31.5%RH
2025-01-07T09:15:00+02:00 Bucharest,31.5%RH
2025-01-07T09:30:00+02:00 Bucharest,31.5%RH
2025-01-07T09:45:00+02:00 Bucharest,31.5%RH
2025-01-07T09:46:00+02:00 Bucharest,32.5%RH
2025-01-07T10:00:00+02:00 Bucharest,32.5%RH
2025-01-07T10:05:59+02:00 Bucharest,33%RH
2025-01-07T10:15:00+02:00 Bucharest,33%RH
2025-01-07T10:30:00+02:00 Bucharest,33%RH
2025-01-07T10:35:58+02:00 Bucharest,33.5%RH
2025-01-07T10:45:00+02:00 Bucharest,33.5%RH
2025-01-07T11:00:00+02:00 Bucharest,33.5%RH
2025-01-07T11:05:58+02:00 Bucharest,34.5%RH
2025-01-07T11:15:00+02:00 Bucharest,34.5%RH
2025-01-07T11:25:57+02:00 Bucharest,35%RH
2025-01-07T11:30:00+02:00 Bucharest,35%RH
2025-01-07T11:45:00+02:00 Bucharest,35%RH
2025-01-07T12:00:00+02:00 Bucharest,35%RH
2025-01-07T12:15:00+02:00 Bucharest,35%RH
2025-01-07T12:16:00+02:00 Bucharest,36%RH
2025-01-07T12:30:00+02:00 Bucharest,36%RH
2025-01-07T12:35:56+02:00 Bucharest,38.5%RH
2025-01-07T12:45:00+02:00 Bucharest,38.5%RH
2025-01-07T12:46:00+02:00 Bucharest,39%RH
2025-01-07T13:00:00+02:00 Bucharest,39%RH
2025-01-07T13:15:00+02:00 Bucharest,39%RH
2025-01-07T13:25:55+02:00 Bucharest,38.5%RH
2025-01-07T13:30:00+02:00 Bucharest,38.5%RH
2025-01-07T13:35:55+02:00 Bucharest,39%RH
2025-01-07T13:45:00+02:00 Bucharest,39%RH
2025-01-07T14:00:00+02:00 Bucharest,39%RH
2025-01-07T14:15:00+02:00 Bucharest,39%RH
2025-01-07T14:16:00+02:00 Bucharest,38.5%RH
2025-01-07T14:30:00+02:00 Bucharest,38.5%RH
2025-01-07T14:35:54+02:00 Bucharest,39%RH
2025-01-07T14:45:00+02:00 Bucharest,39%RH
2025-01-07T14:46:00+02:00 Bucharest,38.5%RH
2025-01-07T14:55:54+02:00 Bucharest,39%RH
2025-01-07T15:00:00+02:00 Bucharest,39%RH
2025-01-07T15:15:00+02:00 Bucharest,39%RH
2025-01-07T15:30:00+02:00 Bucharest,39%RH
2025-01-07T15:45:00+02:00 Bucharest,39%RH
2025-01-07T16:00:00+02:00 Bucharest,39%RH
2025-01-07T16:15:00+02:00 Bucharest,39%RH
2025-01-07T16:30:00+02:00 Bucharest,39%RH
