ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" mod:2024-04-12T14:40:58.064Z hisSize:48425 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b8c-aab4b9e7 "Site B Room 2nca" lorawanPoint curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:pir" point his curVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9aaf5a-8fb5e82f "2 AQ" navName:"PIR" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" id:@p:linkEdge:r:2d9aaf5a-7668fe7b "Site B Room 2 AQ PIR" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T02:30:00+02:00 Bucharest occupied hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:1 lorawanCur:"activity" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-01-05T15:45:00+02:00 Bucharest,0
2025-01-05T16:00:00+02:00 Bucharest,0
2025-01-05T16:15:00+02:00 Bucharest,0
2025-01-05T16:30:00+02:00 Bucharest,0
2025-01-05T16:45:00+02:00 Bucharest,0
2025-01-05T17:00:00+02:00 Bucharest,0
2025-01-05T17:15:00+02:00 Bucharest,0
2025-01-05T17:30:00+02:00 Bucharest,0
2025-01-05T17:45:00+02:00 Bucharest,0
2025-01-05T18:00:00+02:00 Bucharest,0
2025-01-05T18:15:00+02:00 Bucharest,0
2025-01-05T18:30:00+02:00 Bucharest,0
2025-01-05T18:45:00+02:00 Bucharest,0
2025-01-05T19:00:00+02:00 Bucharest,0
2025-01-05T19:15:00+02:00 Bucharest,0
2025-01-05T19:30:00+02:00 Bucharest,0
2025-01-05T19:45:00+02:00 Bucharest,0
2025-01-05T20:00:00+02:00 Bucharest,0
2025-01-05T20:15:00+02:00 Bucharest,0
2025-01-05T20:30:00+02:00 Bucharest,0
2025-01-05T20:45:00+02:00 Bucharest,0
2025-01-05T21:00:00+02:00 Bucharest,0
2025-01-05T21:15:00+02:00 Bucharest,0
2025-01-05T21:30:00+02:00 Bucharest,0
2025-01-05T21:45:00+02:00 Bucharest,0
2025-01-05T22:00:00+02:00 Bucharest,0
2025-01-05T22:15:00+02:00 Bucharest,0
2025-01-05T22:30:00+02:00 Bucharest,0
2025-01-05T22:45:00+02:00 Bucharest,0
2025-01-05T23:00:00+02:00 Bucharest,0
2025-01-05T23:15:00+02:00 Bucharest,0
2025-01-05T23:30:00+02:00 Bucharest,0
2025-01-05T23:45:00+02:00 Bucharest,0
2025-01-06T00:00:00+02:00 Bucharest,0
2025-01-06T00:15:00+02:00 Bucharest,0
2025-01-06T00:30:00+02:00 Bucharest,0
2025-01-06T00:45:00+02:00 Bucharest,0
2025-01-06T01:00:00+02:00 Bucharest,0
2025-01-06T01:15:00+02:00 Bucharest,0
2025-01-06T01:30:00+02:00 Bucharest,0
2025-01-06T01:45:00+02:00 Bucharest,0
2025-01-06T02:00:00+02:00 Bucharest,0
2025-01-06T02:15:00+02:00 Bucharest,0
2025-01-06T02:30:00+02:00 Bucharest,0
2025-01-06T02:45:00+02:00 Bucharest,0
2025-01-06T03:00:00+02:00 Bucharest,0
2025-01-06T03:15:00+02:00 Bucharest,0
2025-01-06T03:30:00+02:00 Bucharest,0
2025-01-06T03:45:00+02:00 Bucharest,0
2025-01-06T04:00:00+02:00 Bucharest,0
2025-01-06T04:15:00+02:00 Bucharest,0
2025-01-06T04:30:00+02:00 Bucharest,0
2025-01-06T04:45:00+02:00 Bucharest,0
2025-01-06T05:00:00+02:00 Bucharest,0
2025-01-06T05:15:00+02:00 Bucharest,0
2025-01-06T05:30:00+02:00 Bucharest,0
2025-01-06T05:45:00+02:00 Bucharest,0
2025-01-06T06:00:00+02:00 Bucharest,0
2025-01-06T06:15:00+02:00 Bucharest,0
2025-01-06T06:30:00+02:00 Bucharest,0
2025-01-06T06:45:00+02:00 Bucharest,0
2025-01-06T07:00:00+02:00 Bucharest,0
2025-01-06T07:15:00+02:00 Bucharest,0
2025-01-06T07:30:00+02:00 Bucharest,0
2025-01-06T07:45:00+02:00 Bucharest,0
2025-01-06T08:00:00+02:00 Bucharest,0
2025-01-06T08:15:00+02:00 Bucharest,0
2025-01-06T08:30:00+02:00 Bucharest,0
2025-01-06T08:45:00+02:00 Bucharest,0
2025-01-06T09:00:00+02:00 Bucharest,0
2025-01-06T09:15:00+02:00 Bucharest,0
2025-01-06T09:30:00+02:00 Bucharest,0
2025-01-06T09:45:00+02:00 Bucharest,0
2025-01-06T10:00:00+02:00 Bucharest,0
2025-01-06T10:15:00+02:00 Bucharest,0
2025-01-06T10:30:00+02:00 Bucharest,0
2025-01-06T10:45:00+02:00 Bucharest,0
2025-01-06T11:00:00+02:00 Bucharest,0
2025-01-06T11:15:00+02:00 Bucharest,0
2025-01-06T11:30:00+02:00 Bucharest,0
2025-01-06T11:45:00+02:00 Bucharest,0
2025-01-06T12:00:00+02:00 Bucharest,0
2025-01-06T12:15:00+02:00 Bucharest,0
2025-01-06T12:30:00+02:00 Bucharest,0
2025-01-06T12:45:00+02:00 Bucharest,0
2025-01-06T13:00:00+02:00 Bucharest,0
2025-01-06T13:15:00+02:00 Bucharest,0
2025-01-06T13:30:00+02:00 Bucharest,0
2025-01-06T13:45:00+02:00 Bucharest,0
2025-01-06T14:00:00+02:00 Bucharest,0
2025-01-06T14:15:00+02:00 Bucharest,0
2025-01-06T14:30:00+02:00 Bucharest,0
2025-01-06T14:45:00+02:00 Bucharest,0
2025-01-06T15:00:00+02:00 Bucharest,0
2025-01-06T15:15:00+02:00 Bucharest,0
2025-01-06T15:30:00+02:00 Bucharest,0
2025-01-06T15:45:00+02:00 Bucharest,0
2025-01-06T16:00:00+02:00 Bucharest,0
2025-01-06T16:15:00+02:00 Bucharest,0
2025-01-06T16:30:00+02:00 Bucharest,0
2025-01-06T16:45:00+02:00 Bucharest,0
2025-01-06T17:00:00+02:00 Bucharest,0
2025-01-06T17:15:00+02:00 Bucharest,0
2025-01-06T17:30:00+02:00 Bucharest,0
2025-01-06T17:45:00+02:00 Bucharest,0
2025-01-06T18:00:00+02:00 Bucharest,0
2025-01-06T18:15:00+02:00 Bucharest,0
2025-01-06T18:30:00+02:00 Bucharest,0
2025-01-06T18:45:00+02:00 Bucharest,0
2025-01-06T19:00:00+02:00 Bucharest,0
2025-01-06T19:15:00+02:00 Bucharest,0
2025-01-06T19:30:00+02:00 Bucharest,0
2025-01-06T19:45:00+02:00 Bucharest,0
2025-01-06T20:00:00+02:00 Bucharest,0
2025-01-06T20:15:00+02:00 Bucharest,0
2025-01-06T20:30:00+02:00 Bucharest,0
2025-01-06T20:45:00+02:00 Bucharest,0
2025-01-06T21:00:00+02:00 Bucharest,0
2025-01-06T21:15:00+02:00 Bucharest,0
2025-01-06T21:30:00+02:00 Bucharest,0
2025-01-06T21:45:00+02:00 Bucharest,0
2025-01-06T22:00:00+02:00 Bucharest,0
2025-01-06T22:15:00+02:00 Bucharest,0
2025-01-06T22:30:00+02:00 Bucharest,0
2025-01-06T22:45:00+02:00 Bucharest,0
2025-01-06T23:00:00+02:00 Bucharest,0
2025-01-06T23:15:00+02:00 Bucharest,0
2025-01-06T23:30:00+02:00 Bucharest,0
2025-01-06T23:45:00+02:00 Bucharest,0
2025-01-07T00:00:00+02:00 Bucharest,0
2025-01-07T00:15:00+02:00 Bucharest,0
2025-01-07T00:30:00+02:00 Bucharest,0
2025-01-07T00:45:00+02:00 Bucharest,0
2025-01-07T01:00:00+02:00 Bucharest,0
2025-01-07T01:15:00+02:00 Bucharest,0
2025-01-07T01:30:00+02:00 Bucharest,0
2025-01-07T01:45:00+02:00 Bucharest,0
2025-01-07T02:00:00+02:00 Bucharest,0
2025-01-07T02:15:00+02:00 Bucharest,0
2025-01-07T02:30:00+02:00 Bucharest,0
2025-01-07T02:45:00+02:00 Bucharest,0
2025-01-07T03:00:00+02:00 Bucharest,0
2025-01-07T03:15:00+02:00 Bucharest,0
2025-01-07T03:30:00+02:00 Bucharest,0
2025-01-07T03:45:00+02:00 Bucharest,0
2025-01-07T04:00:00+02:00 Bucharest,0
2025-01-07T04:15:00+02:00 Bucharest,0
2025-01-07T04:30:00+02:00 Bucharest,0
2025-01-07T04:45:00+02:00 Bucharest,0
2025-01-07T05:00:00+02:00 Bucharest,0
2025-01-07T05:15:00+02:00 Bucharest,0
2025-01-07T05:30:00+02:00 Bucharest,0
2025-01-07T05:45:00+02:00 Bucharest,0
2025-01-07T06:00:00+02:00 Bucharest,0
2025-01-07T06:15:00+02:00 Bucharest,0
2025-01-07T06:30:00+02:00 Bucharest,0
2025-01-07T06:45:00+02:00 Bucharest,0
2025-01-07T07:00:00+02:00 Bucharest,0
2025-01-07T07:15:00+02:00 Bucharest,0
2025-01-07T07:30:00+02:00 Bucharest,0
2025-01-07T07:45:00+02:00 Bucharest,0
2025-01-07T08:00:00+02:00 Bucharest,0
2025-01-07T08:15:00+02:00 Bucharest,0
2025-01-07T08:30:00+02:00 Bucharest,0
2025-01-07T08:45:00+02:00 Bucharest,0
2025-01-07T09:00:00+02:00 Bucharest,0
2025-01-07T09:15:00+02:00 Bucharest,0
2025-01-07T09:30:00+02:00 Bucharest,0
2025-01-07T09:45:00+02:00 Bucharest,0
2025-01-07T10:00:00+02:00 Bucharest,0
2025-01-07T10:15:00+02:00 Bucharest,0
2025-01-07T10:30:00+02:00 Bucharest,0
2025-01-07T10:45:00+02:00 Bucharest,0
2025-01-07T11:00:00+02:00 Bucharest,0
2025-01-07T11:15:00+02:00 Bucharest,0
2025-01-07T11:30:00+02:00 Bucharest,0
2025-01-07T11:45:00+02:00 Bucharest,0
2025-01-07T12:00:00+02:00 Bucharest,0
2025-01-07T12:15:00+02:00 Bucharest,0
2025-01-07T12:30:00+02:00 Bucharest,0
2025-01-07T12:45:00+02:00 Bucharest,0
2025-01-07T13:00:00+02:00 Bucharest,0
2025-01-07T13:15:00+02:00 Bucharest,0
2025-01-07T13:30:00+02:00 Bucharest,0
2025-01-07T13:45:00+02:00 Bucharest,0
2025-01-07T14:00:00+02:00 Bucharest,0
2025-01-07T14:15:00+02:00 Bucharest,0
2025-01-07T14:30:00+02:00 Bucharest,0
2025-01-07T14:45:00+02:00 Bucharest,0
2025-01-07T15:00:00+02:00 Bucharest,0
2025-01-07T15:15:00+02:00 Bucharest,0
2025-01-07T15:30:00+02:00 Bucharest,0
2025-01-07T15:45:00+02:00 Bucharest,0
2025-01-07T16:00:00+02:00 Bucharest,0
2025-01-07T16:15:00+02:00 Bucharest,0
2025-01-07T16:30:00+02:00 Bucharest,0
2025-01-07T16:45:00+02:00 Bucharest,0
2025-01-07T17:00:00+02:00 Bucharest,0
2025-01-07T17:15:00+02:00 Bucharest,0
2025-01-07T17:30:00+02:00 Bucharest,0
2025-01-07T17:45:00+02:00 Bucharest,0
2025-01-07T18:00:00+02:00 Bucharest,0
2025-01-07T18:15:00+02:00 Bucharest,0
2025-01-07T18:30:00+02:00 Bucharest,0
2025-01-07T18:45:00+02:00 Bucharest,0
2025-01-07T19:00:00+02:00 Bucharest,0
2025-01-07T19:15:00+02:00 Bucharest,0
2025-01-07T19:30:00+02:00 Bucharest,0
2025-01-07T19:45:00+02:00 Bucharest,0
2025-01-07T20:00:00+02:00 Bucharest,0
2025-01-07T20:15:00+02:00 Bucharest,0
2025-01-07T20:30:00+02:00 Bucharest,0
2025-01-07T20:45:00+02:00 Bucharest,0
2025-01-07T21:00:00+02:00 Bucharest,0
2025-01-07T21:15:00+02:00 Bucharest,0
2025-01-07T21:30:00+02:00 Bucharest,0
2025-01-07T21:45:00+02:00 Bucharest,0
2025-01-07T22:00:00+02:00 Bucharest,0
2025-01-07T22:15:00+02:00 Bucharest,0
2025-01-07T22:30:00+02:00 Bucharest,0
2025-01-07T22:45:00+02:00 Bucharest,0
2025-01-07T23:00:00+02:00 Bucharest,0
2025-01-07T23:15:00+02:00 Bucharest,0
2025-01-07T23:30:00+02:00 Bucharest,0
2025-01-07T23:45:00+02:00 Bucharest,0
2025-01-08T00:00:00+02:00 Bucharest,0
2025-01-08T00:15:00+02:00 Bucharest,0
2025-01-08T00:30:00+02:00 Bucharest,0
2025-01-08T00:45:00+02:00 Bucharest,0
2025-01-08T01:00:00+02:00 Bucharest,0
2025-01-08T01:15:00+02:00 Bucharest,0
2025-01-08T01:30:00+02:00 Bucharest,0
2025-01-08T01:45:00+02:00 Bucharest,0
2025-01-08T02:00:00+02:00 Bucharest,0
2025-01-08T02:15:00+02:00 Bucharest,0
2025-01-08T02:30:00+02:00 Bucharest,0
2025-01-08T02:45:00+02:00 Bucharest,0
2025-01-08T03:00:00+02:00 Bucharest,0
2025-01-08T03:15:00+02:00 Bucharest,0
2025-01-08T03:30:00+02:00 Bucharest,0
2025-01-08T03:45:00+02:00 Bucharest,0
2025-01-08T04:00:00+02:00 Bucharest,0
2025-01-08T04:15:00+02:00 Bucharest,0
2025-01-08T04:30:00+02:00 Bucharest,0
2025-01-08T04:45:00+02:00 Bucharest,0
2025-01-08T05:00:00+02:00 Bucharest,0
2025-01-08T05:15:00+02:00 Bucharest,0
2025-01-08T05:30:00+02:00 Bucharest,0
2025-01-08T05:45:00+02:00 Bucharest,0
2025-01-08T06:00:00+02:00 Bucharest,0
2025-01-08T06:15:00+02:00 Bucharest,0
2025-01-08T06:30:00+02:00 Bucharest,0
2025-01-08T06:45:00+02:00 Bucharest,0
2025-01-08T07:00:00+02:00 Bucharest,0
2025-01-08T07:15:00+02:00 Bucharest,0
2025-01-08T07:30:00+02:00 Bucharest,0
2025-01-08T07:45:00+02:00 Bucharest,0
2025-01-08T08:00:00+02:00 Bucharest,0
2025-01-08T08:15:00+02:00 Bucharest,0
2025-01-08T08:30:00+02:00 Bucharest,0
2025-01-08T08:45:00+02:00 Bucharest,0
2025-01-08T09:00:00+02:00 Bucharest,0
2025-01-08T09:15:00+02:00 Bucharest,0
2025-01-08T09:30:00+02:00 Bucharest,0
2025-01-08T09:45:00+02:00 Bucharest,0
2025-01-08T10:00:00+02:00 Bucharest,0
2025-01-08T10:15:00+02:00 Bucharest,0
2025-01-08T10:30:00+02:00 Bucharest,0
2025-01-08T10:45:00+02:00 Bucharest,0
2025-01-08T11:00:00+02:00 Bucharest,0
2025-01-08T11:15:00+02:00 Bucharest,0
2025-01-08T11:30:00+02:00 Bucharest,0
2025-01-08T11:45:00+02:00 Bucharest,0
2025-01-08T12:00:00+02:00 Bucharest,0
2025-01-08T12:15:00+02:00 Bucharest,0
2025-01-08T12:30:00+02:00 Bucharest,0
2025-01-08T12:45:00+02:00 Bucharest,0
2025-01-08T13:00:00+02:00 Bucharest,0
2025-01-08T13:15:00+02:00 Bucharest,0
2025-01-08T13:30:00+02:00 Bucharest,0
2025-01-08T13:45:00+02:00 Bucharest,0
2025-01-08T14:00:00+02:00 Bucharest,0
2025-01-08T14:15:00+02:00 Bucharest,0
2025-01-08T14:30:00+02:00 Bucharest,0
2025-01-08T14:45:00+02:00 Bucharest,0
2025-01-08T15:00:00+02:00 Bucharest,0
2025-01-08T15:15:00+02:00 Bucharest,0
2025-01-08T15:30:00+02:00 Bucharest,0
2025-01-08T15:45:00+02:00 Bucharest,0
2025-01-08T16:00:00+02:00 Bucharest,0
2025-01-08T16:15:00+02:00 Bucharest,0
2025-01-08T16:30:00+02:00 Bucharest,0
2025-01-08T16:45:00+02:00 Bucharest,0
2025-01-08T17:00:00+02:00 Bucharest,0
2025-01-08T17:15:00+02:00 Bucharest,0
2025-01-08T17:30:00+02:00 Bucharest,0
2025-01-08T17:45:00+02:00 Bucharest,0
2025-01-08T18:00:00+02:00 Bucharest,0
2025-01-08T18:15:00+02:00 Bucharest,0
2025-01-08T18:30:00+02:00 Bucharest,0
2025-01-08T18:45:00+02:00 Bucharest,0
2025-01-08T19:00:00+02:00 Bucharest,0
2025-01-08T19:15:00+02:00 Bucharest,0
2025-01-08T19:30:00+02:00 Bucharest,0
2025-01-08T19:45:00+02:00 Bucharest,0
2025-01-08T20:00:00+02:00 Bucharest,0
2025-01-08T20:15:00+02:00 Bucharest,0
2025-01-08T20:30:00+02:00 Bucharest,0
2025-01-08T20:45:00+02:00 Bucharest,0
2025-01-08T21:00:00+02:00 Bucharest,0
2025-01-08T21:15:00+02:00 Bucharest,0
2025-01-08T21:30:00+02:00 Bucharest,0
2025-01-08T21:45:00+02:00 Bucharest,0
2025-01-08T22:00:00+02:00 Bucharest,0
2025-01-08T22:15:00+02:00 Bucharest,0
2025-01-08T22:30:00+02:00 Bucharest,0
2025-01-08T22:45:00+02:00 Bucharest,0
2025-01-08T23:00:00+02:00 Bucharest,0
2025-01-08T23:15:00+02:00 Bucharest,0
2025-01-08T23:30:00+02:00 Bucharest,0
2025-01-08T23:45:00+02:00 Bucharest,0
2025-01-09T00:00:00+02:00 Bucharest,0
2025-01-09T00:15:00+02:00 Bucharest,0
2025-01-09T00:30:00+02:00 Bucharest,0
2025-01-09T00:45:00+02:00 Bucharest,0
2025-01-09T01:00:00+02:00 Bucharest,0
2025-01-09T01:15:00+02:00 Bucharest,0
2025-01-09T01:30:00+02:00 Bucharest,0
2025-01-09T01:45:00+02:00 Bucharest,0
2025-01-09T02:00:00+02:00 Bucharest,0
2025-01-09T02:15:00+02:00 Bucharest,0
2025-01-09T02:30:00+02:00 Bucharest,0
2025-01-09T02:45:00+02:00 Bucharest,0
2025-01-09T03:00:00+02:00 Bucharest,0
2025-01-09T03:15:00+02:00 Bucharest,0
2025-01-09T03:30:00+02:00 Bucharest,0
2025-01-09T03:45:00+02:00 Bucharest,0
2025-01-09T04:00:00+02:00 Bucharest,0
2025-01-09T04:15:00+02:00 Bucharest,0
2025-01-09T04:30:00+02:00 Bucharest,0
2025-01-09T04:45:00+02:00 Bucharest,0
2025-01-09T05:00:00+02:00 Bucharest,0
2025-01-09T05:15:00+02:00 Bucharest,0
2025-01-09T05:30:00+02:00 Bucharest,0
2025-01-09T05:45:00+02:00 Bucharest,0
2025-01-09T06:00:00+02:00 Bucharest,0
2025-01-09T06:15:00+02:00 Bucharest,0
2025-01-09T06:30:00+02:00 Bucharest,0
2025-01-09T06:45:00+02:00 Bucharest,0
2025-01-09T07:00:00+02:00 Bucharest,0
2025-01-09T07:15:00+02:00 Bucharest,0
2025-01-09T07:30:00+02:00 Bucharest,0
2025-01-09T07:45:00+02:00 Bucharest,0
2025-01-09T08:00:00+02:00 Bucharest,0
2025-01-09T08:15:00+02:00 Bucharest,0
2025-01-09T08:30:00+02:00 Bucharest,0
2025-01-09T08:45:00+02:00 Bucharest,0
2025-01-09T09:00:00+02:00 Bucharest,0
2025-01-09T09:15:00+02:00 Bucharest,0
2025-01-09T09:30:00+02:00 Bucharest,0
2025-01-09T09:45:00+02:00 Bucharest,0
2025-01-09T10:00:00+02:00 Bucharest,0
2025-01-09T10:15:00+02:00 Bucharest,0
2025-01-09T10:30:00+02:00 Bucharest,0
2025-01-09T10:45:00+02:00 Bucharest,0
2025-01-09T11:00:00+02:00 Bucharest,0
2025-01-09T11:15:00+02:00 Bucharest,0
2025-01-09T11:30:00+02:00 Bucharest,0
2025-01-09T11:45:00+02:00 Bucharest,0
2025-01-09T12:00:00+02:00 Bucharest,0
2025-01-09T12:15:00+02:00 Bucharest,0
2025-01-09T12:30:00+02:00 Bucharest,0
2025-01-09T12:45:00+02:00 Bucharest,0
2025-01-09T13:00:00+02:00 Bucharest,0
2025-01-09T13:15:00+02:00 Bucharest,0
2025-01-09T13:30:00+02:00 Bucharest,0
2025-01-09T13:45:00+02:00 Bucharest,0
2025-01-09T14:00:00+02:00 Bucharest,0
2025-01-09T14:15:00+02:00 Bucharest,0
2025-01-09T14:30:00+02:00 Bucharest,0
2025-01-09T14:45:00+02:00 Bucharest,0
2025-01-09T15:00:00+02:00 Bucharest,0
2025-01-09T15:15:00+02:00 Bucharest,0
2025-01-09T15:30:00+02:00 Bucharest,0
2025-01-09T15:45:00+02:00 Bucharest,0
2025-01-09T16:00:00+02:00 Bucharest,0
2025-01-09T16:15:00+02:00 Bucharest,0
2025-01-09T16:30:00+02:00 Bucharest,0
2025-01-09T16:45:00+02:00 Bucharest,0
2025-01-09T17:00:00+02:00 Bucharest,0
2025-01-09T17:15:00+02:00 Bucharest,0
2025-01-09T17:30:00+02:00 Bucharest,0
2025-01-09T17:45:00+02:00 Bucharest,0
2025-01-09T18:00:00+02:00 Bucharest,0
2025-01-09T18:15:00+02:00 Bucharest,0
2025-01-09T18:30:00+02:00 Bucharest,0
2025-01-09T18:45:00+02:00 Bucharest,0
2025-01-09T19:00:00+02:00 Bucharest,0
2025-01-09T19:15:00+02:00 Bucharest,0
2025-01-09T19:30:00+02:00 Bucharest,0
2025-01-09T19:45:00+02:00 Bucharest,0
2025-01-09T20:00:00+02:00 Bucharest,0
2025-01-09T20:15:00+02:00 Bucharest,0
2025-01-09T20:30:00+02:00 Bucharest,0
2025-01-09T20:45:00+02:00 Bucharest,0
2025-01-09T21:00:00+02:00 Bucharest,0
2025-01-09T21:15:00+02:00 Bucharest,0
2025-01-09T21:30:00+02:00 Bucharest,0
2025-01-09T21:45:00+02:00 Bucharest,0
2025-01-09T22:00:00+02:00 Bucharest,0
2025-01-09T22:15:00+02:00 Bucharest,0
2025-01-09T22:30:00+02:00 Bucharest,0
2025-01-09T22:45:00+02:00 Bucharest,0
2025-01-09T23:00:00+02:00 Bucharest,0
2025-01-09T23:15:00+02:00 Bucharest,0
2025-01-09T23:30:00+02:00 Bucharest,0
2025-01-09T23:45:00+02:00 Bucharest,0
2025-01-10T00:00:00+02:00 Bucharest,0
2025-01-10T00:15:00+02:00 Bucharest,0
2025-01-10T00:30:00+02:00 Bucharest,0
2025-01-10T00:45:00+02:00 Bucharest,0
2025-01-10T01:00:00+02:00 Bucharest,0
2025-01-10T01:15:00+02:00 Bucharest,0
2025-01-10T01:30:00+02:00 Bucharest,0
2025-01-10T01:45:00+02:00 Bucharest,0
2025-01-10T02:00:00+02:00 Bucharest,0
2025-01-10T02:15:00+02:00 Bucharest,0
2025-01-10T02:30:00+02:00 Bucharest,0
2025-01-10T02:45:00+02:00 Bucharest,0
2025-01-10T03:00:00+02:00 Bucharest,0
2025-01-10T03:15:00+02:00 Bucharest,0
2025-01-10T03:30:00+02:00 Bucharest,0
2025-01-10T03:45:00+02:00 Bucharest,0
2025-01-10T04:00:00+02:00 Bucharest,0
2025-01-10T04:15:00+02:00 Bucharest,0
2025-01-10T04:30:00+02:00 Bucharest,0
2025-01-10T04:45:00+02:00 Bucharest,0
2025-01-10T05:00:00+02:00 Bucharest,0
2025-01-10T05:15:00+02:00 Bucharest,0
2025-01-10T05:30:00+02:00 Bucharest,0
2025-01-10T05:45:00+02:00 Bucharest,0
2025-01-10T06:00:00+02:00 Bucharest,0
2025-01-10T06:15:00+02:00 Bucharest,0
2025-01-10T06:30:00+02:00 Bucharest,0
2025-01-10T06:45:00+02:00 Bucharest,0
2025-01-10T07:00:00+02:00 Bucharest,0
2025-01-10T07:15:00+02:00 Bucharest,0
2025-01-10T07:30:00+02:00 Bucharest,0
2025-01-10T07:45:00+02:00 Bucharest,0
2025-01-10T08:00:00+02:00 Bucharest,0
2025-01-10T08:15:00+02:00 Bucharest,0
2025-01-10T08:30:00+02:00 Bucharest,0
2025-01-10T08:45:00+02:00 Bucharest,0
2025-01-10T09:00:00+02:00 Bucharest,0
2025-01-10T09:15:00+02:00 Bucharest,0
2025-01-10T09:30:00+02:00 Bucharest,0
2025-01-10T09:45:00+02:00 Bucharest,0
2025-01-10T10:00:00+02:00 Bucharest,0
2025-01-10T10:15:00+02:00 Bucharest,0
2025-01-10T10:30:00+02:00 Bucharest,0
2025-01-10T10:45:00+02:00 Bucharest,0
2025-01-10T11:00:00+02:00 Bucharest,0
2025-01-10T11:15:00+02:00 Bucharest,0
2025-01-10T11:30:00+02:00 Bucharest,0
2025-01-10T11:45:00+02:00 Bucharest,0
2025-01-10T12:00:00+02:00 Bucharest,0
2025-01-10T12:15:00+02:00 Bucharest,0
2025-01-10T12:30:00+02:00 Bucharest,0
2025-01-10T12:45:00+02:00 Bucharest,0
2025-01-10T13:00:00+02:00 Bucharest,0
2025-01-10T13:15:00+02:00 Bucharest,0
2025-01-10T13:30:00+02:00 Bucharest,0
2025-01-10T13:45:00+02:00 Bucharest,0
2025-01-10T14:00:00+02:00 Bucharest,0
2025-01-10T14:15:00+02:00 Bucharest,0
2025-01-10T14:30:00+02:00 Bucharest,0
2025-01-10T14:45:00+02:00 Bucharest,0
2025-01-10T15:00:00+02:00 Bucharest,0
2025-01-10T15:15:00+02:00 Bucharest,0
2025-01-10T15:30:00+02:00 Bucharest,0
2025-01-10T15:45:00+02:00 Bucharest,0
2025-01-10T16:00:00+02:00 Bucharest,0
2025-01-10T16:15:00+02:00 Bucharest,0
2025-01-10T16:30:00+02:00 Bucharest,0
2025-01-10T16:45:00+02:00 Bucharest,0
2025-01-10T17:00:00+02:00 Bucharest,0
2025-01-10T17:15:00+02:00 Bucharest,0
2025-01-10T17:30:00+02:00 Bucharest,0
2025-01-10T17:45:00+02:00 Bucharest,0
2025-01-10T18:00:00+02:00 Bucharest,0
2025-01-10T18:15:00+02:00 Bucharest,0
2025-01-10T18:30:00+02:00 Bucharest,0
2025-01-10T18:45:00+02:00 Bucharest,0
2025-01-10T19:00:00+02:00 Bucharest,0
2025-01-10T19:15:00+02:00 Bucharest,0
2025-01-10T19:30:00+02:00 Bucharest,0
2025-01-10T19:45:00+02:00 Bucharest,0
2025-01-10T20:00:00+02:00 Bucharest,0
2025-01-10T20:15:00+02:00 Bucharest,0
2025-01-10T20:30:00+02:00 Bucharest,0
2025-01-10T20:45:00+02:00 Bucharest,0
2025-01-10T21:00:00+02:00 Bucharest,0
2025-01-10T21:15:00+02:00 Bucharest,0
2025-01-10T21:30:00+02:00 Bucharest,0
2025-01-10T21:45:00+02:00 Bucharest,0
2025-01-10T22:00:00+02:00 Bucharest,0
2025-01-10T22:15:00+02:00 Bucharest,0
2025-01-10T22:30:00+02:00 Bucharest,0
2025-01-10T22:45:00+02:00 Bucharest,0
2025-01-10T23:00:00+02:00 Bucharest,0
2025-01-10T23:15:00+02:00 Bucharest,0
2025-01-10T23:30:00+02:00 Bucharest,0
2025-01-10T23:45:00+02:00 Bucharest,0
2025-01-11T00:00:00+02:00 Bucharest,0
2025-01-11T00:15:00+02:00 Bucharest,0
2025-01-11T00:30:00+02:00 Bucharest,0
2025-01-11T00:45:00+02:00 Bucharest,0
2025-01-11T01:00:00+02:00 Bucharest,0
2025-01-11T01:15:00+02:00 Bucharest,0
2025-01-11T01:30:00+02:00 Bucharest,0
2025-01-11T01:45:00+02:00 Bucharest,0
2025-01-11T02:00:00+02:00 Bucharest,0
2025-01-11T02:15:00+02:00 Bucharest,0
2025-01-11T02:30:00+02:00 Bucharest,0
2025-01-11T02:45:00+02:00 Bucharest,0
2025-01-11T03:00:00+02:00 Bucharest,0
2025-01-11T03:15:00+02:00 Bucharest,0
2025-01-11T03:30:00+02:00 Bucharest,0
2025-01-11T03:45:00+02:00 Bucharest,0
2025-01-11T04:00:00+02:00 Bucharest,0
2025-01-11T04:15:00+02:00 Bucharest,0
