ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:42:27.189Z hisSize:48608 tz:"Bucharest" precision:1 roomRef:@p:linkEdge:r:2d996b95-ed5a18fd "Site B Room 3" lorawanPoint his id:@p:linkEdge:r:2d9ab1c2-67e6b723 "Site B Room 3 AQ Temperature" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T02:46:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"°C" sensor cur amSensorRef:@p:linkEdge:r:2d9ab1c2-a2fb47fa "Site B Room 3 AQ" curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:temperature" point curVal:24.4°C disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9ab1c2-71da2caa "3 AQ" navName:"Temperature" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9ab1c2-a2fb47fa "Site B Room 3 AQ" temp hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"temperature" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba"
2025-02-11T18:00:00+02:00 Bucharest,22.899999618530273°C
2025-02-11T18:15:00+02:00 Bucharest,22.899999618530273°C
2025-02-11T18:30:00+02:00 Bucharest,22.899999618530273°C
2025-02-11T18:39:49+02:00 Bucharest,23.100000381469727°C
2025-02-11T18:45:00+02:00 Bucharest,23.100000381469727°C
2025-02-11T18:49:49+02:00 Bucharest,23.299999237060547°C
2025-02-11T19:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-11T19:15:00+02:00 Bucharest,23.399999618530273°C
2025-02-11T19:29:49+02:00 Bucharest,23.5°C
2025-02-11T19:30:00+02:00 Bucharest,23.5°C
2025-02-11T19:45:00+02:00 Bucharest,23.5°C
2025-02-11T20:00:00+02:00 Bucharest,23.5°C
2025-02-11T20:15:00+02:00 Bucharest,23.5°C
2025-02-11T20:19:49+02:00 Bucharest,23.399999618530273°C
2025-02-11T20:30:00+02:00 Bucharest,23.299999237060547°C
2025-02-11T20:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-11T21:00:00+02:00 Bucharest,23.299999237060547°C
2025-02-11T21:15:00+02:00 Bucharest,23.299999237060547°C
2025-02-11T21:29:49+02:00 Bucharest,23°C
2025-02-11T21:30:00+02:00 Bucharest,23°C
2025-02-11T21:39:49+02:00 Bucharest,23.200000762939453°C
2025-02-11T21:45:00+02:00 Bucharest,23.200000762939453°C
2025-02-11T21:49:50+02:00 Bucharest,23.299999237060547°C
2025-02-11T22:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-11T22:09:49+02:00 Bucharest,23.600000381469727°C
2025-02-11T22:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-11T22:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-11T22:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-11T22:59:50+02:00 Bucharest,24.100000381469727°C
2025-02-11T23:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-11T23:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-11T23:30:00+02:00 Bucharest,24.200000762939453°C
2025-02-11T23:45:00+02:00 Bucharest,24.200000762939453°C
2025-02-12T00:00:00+02:00 Bucharest,24.200000762939453°C
2025-02-12T00:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T00:29:49+02:00 Bucharest,24°C
2025-02-12T00:30:00+02:00 Bucharest,24°C
2025-02-12T00:45:00+02:00 Bucharest,24°C
2025-02-12T00:59:49+02:00 Bucharest,23.700000762939453°C
2025-02-12T01:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T01:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T01:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T01:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T01:59:50+02:00 Bucharest,24°C
2025-02-12T02:00:00+02:00 Bucharest,24°C
2025-02-12T02:15:00+02:00 Bucharest,24°C
2025-02-12T02:29:49+02:00 Bucharest,24.200000762939453°C
2025-02-12T02:30:00+02:00 Bucharest,24.200000762939453°C
2025-02-12T02:45:00+02:00 Bucharest,24.200000762939453°C
2025-02-12T03:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T03:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T03:29:49+02:00 Bucharest,24°C
2025-02-12T03:30:00+02:00 Bucharest,24°C
2025-02-12T03:39:49+02:00 Bucharest,23.899999618530273°C
2025-02-12T03:45:00+02:00 Bucharest,23.899999618530273°C
2025-02-12T04:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T04:15:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T04:19:49+02:00 Bucharest,23.700000762939453°C
2025-02-12T04:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T04:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T05:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T05:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T05:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T05:39:50+02:00 Bucharest,24.100000381469727°C
2025-02-12T05:45:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T06:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T06:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T06:30:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T06:45:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T07:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T07:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T07:19:49+02:00 Bucharest,23.799999237060547°C
2025-02-12T07:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T07:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T07:49:49+02:00 Bucharest,23.600000381469727°C
2025-02-12T08:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T08:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T08:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T08:39:50+02:00 Bucharest,23.799999237060547°C
2025-02-12T08:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T08:59:49+02:00 Bucharest,24°C
2025-02-12T09:00:00+02:00 Bucharest,24°C
2025-02-12T09:15:00+02:00 Bucharest,24°C
2025-02-12T09:19:50+02:00 Bucharest,24.100000381469727°C
2025-02-12T09:30:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T09:45:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T09:49:50+02:00 Bucharest,24°C
2025-02-12T10:00:00+02:00 Bucharest,24°C
2025-02-12T10:15:00+02:00 Bucharest,24°C
2025-02-12T10:29:50+02:00 Bucharest,23.700000762939453°C
2025-02-12T10:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T10:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T11:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T11:09:50+02:00 Bucharest,23.5°C
2025-02-12T11:15:00+02:00 Bucharest,23.5°C
2025-02-12T11:30:00+02:00 Bucharest,23.5°C
2025-02-12T11:39:50+02:00 Bucharest,23.600000381469727°C
2025-02-12T11:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T11:59:49+02:00 Bucharest,23.799999237060547°C
2025-02-12T12:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T12:09:50+02:00 Bucharest,24°C
2025-02-12T12:15:00+02:00 Bucharest,24°C
2025-02-12T12:30:00+02:00 Bucharest,24°C
2025-02-12T12:45:00+02:00 Bucharest,24°C
2025-02-12T13:00:00+02:00 Bucharest,24°C
2025-02-12T13:15:00+02:00 Bucharest,24°C
2025-02-12T13:19:49+02:00 Bucharest,23.899999618530273°C
2025-02-12T13:30:00+02:00 Bucharest,23.899999618530273°C
2025-02-12T13:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T13:59:50+02:00 Bucharest,23.700000762939453°C
2025-02-12T14:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T14:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T14:29:49+02:00 Bucharest,23.5°C
2025-02-12T14:30:00+02:00 Bucharest,23.5°C
2025-02-12T14:45:00+02:00 Bucharest,23.5°C
2025-02-12T14:59:49+02:00 Bucharest,23.399999618530273°C
2025-02-12T15:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-12T15:15:00+02:00 Bucharest,23.399999618530273°C
2025-02-12T15:30:00+02:00 Bucharest,23.299999237060547°C
2025-02-12T15:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-12T15:49:50+02:00 Bucharest,23.200000762939453°C
2025-02-12T16:00:00+02:00 Bucharest,23.200000762939453°C
2025-02-12T16:15:00+02:00 Bucharest,23.200000762939453°C
2025-02-12T16:30:00+02:00 Bucharest,23.200000762939453°C
2025-02-12T16:39:50+02:00 Bucharest,23.299999237060547°C
2025-02-12T16:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-12T16:49:49+02:00 Bucharest,23.5°C
2025-02-12T16:59:50+02:00 Bucharest,23.600000381469727°C
2025-02-12T17:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T17:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T17:19:50+02:00 Bucharest,23.799999237060547°C
2025-02-12T17:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T17:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T18:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-12T18:09:50+02:00 Bucharest,23.700000762939453°C
2025-02-12T18:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T18:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T18:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-12T18:59:50+02:00 Bucharest,23.5°C
2025-02-12T19:00:00+02:00 Bucharest,23.5°C
2025-02-12T19:09:50+02:00 Bucharest,23.399999618530273°C
2025-02-12T19:15:00+02:00 Bucharest,23.399999618530273°C
2025-02-12T19:30:00+02:00 Bucharest,23.399999618530273°C
2025-02-12T19:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-12T19:59:50+02:00 Bucharest,23.200000762939453°C
2025-02-12T20:00:00+02:00 Bucharest,23.200000762939453°C
2025-02-12T20:15:00+02:00 Bucharest,23.200000762939453°C
2025-02-12T20:30:00+02:00 Bucharest,23.100000381469727°C
2025-02-12T20:39:50+02:00 Bucharest,23°C
2025-02-12T20:45:00+02:00 Bucharest,23°C
2025-02-12T20:59:50+02:00 Bucharest,22.899999618530273°C
2025-02-12T21:00:00+02:00 Bucharest,22.899999618530273°C
2025-02-12T21:15:00+02:00 Bucharest,22.899999618530273°C
2025-02-12T21:29:50+02:00 Bucharest,23°C
2025-02-12T21:30:00+02:00 Bucharest,23°C
2025-02-12T21:39:49+02:00 Bucharest,23.100000381469727°C
2025-02-12T21:45:00+02:00 Bucharest,23.100000381469727°C
2025-02-12T21:49:50+02:00 Bucharest,23.299999237060547°C
2025-02-12T21:59:50+02:00 Bucharest,23.5°C
2025-02-12T22:00:00+02:00 Bucharest,23.5°C
2025-02-12T22:09:50+02:00 Bucharest,23.700000762939453°C
2025-02-12T22:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-12T22:19:49+02:00 Bucharest,23.899999618530273°C
2025-02-12T22:30:00+02:00 Bucharest,23.899999618530273°C
2025-02-12T22:39:50+02:00 Bucharest,24°C
2025-02-12T22:45:00+02:00 Bucharest,24°C
2025-02-12T22:49:50+02:00 Bucharest,24.100000381469727°C
2025-02-12T23:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-12T23:15:00+02:00 Bucharest,24.200000762939453°C
2025-02-12T23:30:00+02:00 Bucharest,24.200000762939453°C
2025-02-12T23:45:00+02:00 Bucharest,24.200000762939453°C
2025-02-13T00:00:00+02:00 Bucharest,24.200000762939453°C
2025-02-13T00:15:00+02:00 Bucharest,24.200000762939453°C
2025-02-13T00:30:00+02:00 Bucharest,24.100000381469727°C
2025-02-13T00:39:49+02:00 Bucharest,24°C
2025-02-13T00:45:00+02:00 Bucharest,24°C
2025-02-13T00:49:50+02:00 Bucharest,23.899999618530273°C
2025-02-13T01:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T01:15:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T01:19:49+02:00 Bucharest,23.700000762939453°C
2025-02-13T01:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T01:39:50+02:00 Bucharest,23.5°C
2025-02-13T01:45:00+02:00 Bucharest,23.5°C
2025-02-13T01:49:50+02:00 Bucharest,23.600000381469727°C
2025-02-13T02:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T02:09:50+02:00 Bucharest,23.799999237060547°C
2025-02-13T02:15:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T02:29:50+02:00 Bucharest,24°C
2025-02-13T02:30:00+02:00 Bucharest,24°C
2025-02-13T02:39:50+02:00 Bucharest,24.100000381469727°C
2025-02-13T02:45:00+02:00 Bucharest,24.100000381469727°C
2025-02-13T03:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-13T03:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-13T03:30:00+02:00 Bucharest,24.100000381469727°C
2025-02-13T03:39:50+02:00 Bucharest,24°C
2025-02-13T03:45:00+02:00 Bucharest,24°C
2025-02-13T03:49:50+02:00 Bucharest,23.899999618530273°C
2025-02-13T04:00:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T04:15:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T04:19:50+02:00 Bucharest,23.700000762939453°C
2025-02-13T04:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T04:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T04:59:51+02:00 Bucharest,23.5°C
2025-02-13T05:00:00+02:00 Bucharest,23.5°C
2025-02-13T05:09:50+02:00 Bucharest,23.600000381469727°C
2025-02-13T05:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T05:29:50+02:00 Bucharest,23.799999237060547°C
2025-02-13T05:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T05:45:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T05:49:50+02:00 Bucharest,24°C
2025-02-13T06:00:00+02:00 Bucharest,24°C
2025-02-13T06:15:00+02:00 Bucharest,24°C
2025-02-13T06:30:00+02:00 Bucharest,24°C
2025-02-13T06:39:50+02:00 Bucharest,23.899999618530273°C
2025-02-13T06:45:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T06:59:50+02:00 Bucharest,23.700000762939453°C
2025-02-13T07:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T07:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T07:29:50+02:00 Bucharest,23.5°C
2025-02-13T07:30:00+02:00 Bucharest,23.5°C
2025-02-13T07:45:00+02:00 Bucharest,23.5°C
2025-02-13T07:49:50+02:00 Bucharest,23.399999618530273°C
2025-02-13T08:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T08:15:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T08:29:50+02:00 Bucharest,23.5°C
2025-02-13T08:30:00+02:00 Bucharest,23.5°C
2025-02-13T08:39:50+02:00 Bucharest,23.600000381469727°C
2025-02-13T08:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T08:59:50+02:00 Bucharest,23.799999237060547°C
2025-02-13T09:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T09:15:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T09:30:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T09:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T09:49:51+02:00 Bucharest,23.700000762939453°C
2025-02-13T10:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T10:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T10:29:50+02:00 Bucharest,23.5°C
2025-02-13T10:30:00+02:00 Bucharest,23.5°C
2025-02-13T10:39:50+02:00 Bucharest,23.399999618530273°C
2025-02-13T10:45:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T11:00:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T11:09:50+02:00 Bucharest,23.200000762939453°C
2025-02-13T11:15:00+02:00 Bucharest,23.200000762939453°C
2025-02-13T11:30:00+02:00 Bucharest,23.200000762939453°C
2025-02-13T11:45:00+02:00 Bucharest,23.200000762939453°C
2025-02-13T11:49:50+02:00 Bucharest,23.399999618530273°C
2025-02-13T11:59:50+02:00 Bucharest,23.600000381469727°C
2025-02-13T12:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T12:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T12:19:50+02:00 Bucharest,23.799999237060547°C
2025-02-13T12:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T12:45:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T13:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T13:15:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T13:29:51+02:00 Bucharest,23.700000762939453°C
2025-02-13T13:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T13:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T14:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T14:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T14:29:50+02:00 Bucharest,23.5°C
2025-02-13T14:30:00+02:00 Bucharest,23.5°C
2025-02-13T14:45:00+02:00 Bucharest,23.5°C
2025-02-13T14:59:50+02:00 Bucharest,23.399999618530273°C
2025-02-13T15:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T15:15:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T15:30:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T15:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T15:59:50+02:00 Bucharest,23.200000762939453°C
2025-02-13T16:00:00+02:00 Bucharest,23.200000762939453°C
2025-02-13T16:15:00+02:00 Bucharest,23.200000762939453°C
2025-02-13T16:30:00+02:00 Bucharest,23.100000381469727°C
2025-02-13T16:45:00+02:00 Bucharest,23.100000381469727°C
2025-02-13T16:59:51+02:00 Bucharest,23°C
2025-02-13T17:00:00+02:00 Bucharest,23°C
2025-02-13T17:15:00+02:00 Bucharest,23°C
2025-02-13T17:29:50+02:00 Bucharest,22.899999618530273°C
2025-02-13T17:30:00+02:00 Bucharest,22.899999618530273°C
2025-02-13T17:45:00+02:00 Bucharest,22.899999618530273°C
2025-02-13T18:00:00+02:00 Bucharest,22.899999618530273°C
2025-02-13T18:09:51+02:00 Bucharest,23°C
2025-02-13T18:15:00+02:00 Bucharest,23°C
2025-02-13T18:19:51+02:00 Bucharest,23.100000381469727°C
2025-02-13T18:29:57+02:00 Bucharest,23.299999237060547°C
2025-02-13T18:30:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T18:45:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T18:49:51+02:00 Bucharest,23.5°C
2025-02-13T19:00:00+02:00 Bucharest,23.5°C
2025-02-13T19:09:50+02:00 Bucharest,23.600000381469727°C
2025-02-13T19:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T19:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T19:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T20:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T20:09:51+02:00 Bucharest,23.5°C
2025-02-13T20:15:00+02:00 Bucharest,23.5°C
2025-02-13T20:29:50+02:00 Bucharest,23.399999618530273°C
2025-02-13T20:30:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T20:45:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T21:00:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T21:15:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T21:19:51+02:00 Bucharest,23.200000762939453°C
2025-02-13T21:29:50+02:00 Bucharest,23.299999237060547°C
2025-02-13T21:30:00+02:00 Bucharest,23.299999237060547°C
2025-02-13T21:45:00+02:00 Bucharest,23.399999618530273°C
2025-02-13T21:59:51+02:00 Bucharest,23.5°C
2025-02-13T22:00:00+02:00 Bucharest,23.5°C
2025-02-13T22:09:50+02:00 Bucharest,23.600000381469727°C
2025-02-13T22:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-13T22:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-13T22:39:50+02:00 Bucharest,23.799999237060547°C
2025-02-13T22:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T23:00:00+02:00 Bucharest,23.799999237060547°C
2025-02-13T23:15:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T23:30:00+02:00 Bucharest,23.899999618530273°C
2025-02-13T23:39:51+02:00 Bucharest,24°C
2025-02-13T23:45:00+02:00 Bucharest,24°C
2025-02-14T00:00:00+02:00 Bucharest,24°C
2025-02-14T00:09:51+02:00 Bucharest,23.899999618530273°C
2025-02-14T00:15:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T00:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T00:39:50+02:00 Bucharest,23.700000762939453°C
2025-02-14T00:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T01:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T01:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T01:19:50+02:00 Bucharest,23.799999237060547°C
2025-02-14T01:30:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T01:39:51+02:00 Bucharest,24°C
2025-02-14T01:45:00+02:00 Bucharest,24°C
2025-02-14T01:49:50+02:00 Bucharest,24.100000381469727°C
2025-02-14T02:00:00+02:00 Bucharest,24.200000762939453°C
2025-02-14T02:15:00+02:00 Bucharest,24.200000762939453°C
2025-02-14T02:30:00+02:00 Bucharest,24.200000762939453°C
2025-02-14T02:45:00+02:00 Bucharest,24.200000762939453°C
2025-02-14T03:00:00+02:00 Bucharest,24.100000381469727°C
2025-02-14T03:15:00+02:00 Bucharest,24.100000381469727°C
2025-02-14T03:19:51+02:00 Bucharest,24°C
2025-02-14T03:30:00+02:00 Bucharest,24°C
2025-02-14T03:45:00+02:00 Bucharest,24°C
2025-02-14T03:49:51+02:00 Bucharest,23.899999618530273°C
2025-02-14T04:00:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T04:15:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T04:29:51+02:00 Bucharest,23.700000762939453°C
2025-02-14T04:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T04:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T05:00:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T05:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T05:30:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T05:39:51+02:00 Bucharest,23.799999237060547°C
2025-02-14T05:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T05:59:50+02:00 Bucharest,24°C
2025-02-14T06:00:00+02:00 Bucharest,24°C
2025-02-14T06:15:00+02:00 Bucharest,24°C
2025-02-14T06:30:00+02:00 Bucharest,24°C
2025-02-14T06:45:00+02:00 Bucharest,24°C
2025-02-14T06:59:51+02:00 Bucharest,23.899999618530273°C
2025-02-14T07:00:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T07:15:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T07:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T07:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T07:49:50+02:00 Bucharest,23.700000762939453°C
2025-02-14T08:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T08:15:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T08:29:51+02:00 Bucharest,23.5°C
2025-02-14T08:30:00+02:00 Bucharest,23.5°C
2025-02-14T08:45:00+02:00 Bucharest,23.5°C
2025-02-14T08:59:50+02:00 Bucharest,23.399999618530273°C
2025-02-14T09:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-14T09:09:51+02:00 Bucharest,23.5°C
2025-02-14T09:15:00+02:00 Bucharest,23.5°C
2025-02-14T09:19:51+02:00 Bucharest,23.600000381469727°C
2025-02-14T09:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T09:45:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T09:49:51+02:00 Bucharest,23.799999237060547°C
2025-02-14T10:00:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T10:15:00+02:00 Bucharest,23.899999618530273°C
2025-02-14T10:30:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T10:45:00+02:00 Bucharest,23.799999237060547°C
2025-02-14T10:59:51+02:00 Bucharest,23.700000762939453°C
2025-02-14T11:00:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T11:15:00+02:00 Bucharest,23.700000762939453°C
2025-02-14T11:30:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T11:45:00+02:00 Bucharest,23.600000381469727°C
2025-02-14T11:49:50+02:00 Bucharest,23.5°C
2025-02-14T12:00:00+02:00 Bucharest,23.5°C
2025-02-14T12:09:51+02:00 Bucharest,23.399999618530273°C
2025-02-14T12:15:00+02:00 Bucharest,23.399999618530273°C
2025-02-14T12:30:00+02:00 Bucharest,23.399999618530273°C
2025-02-14T12:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-14T13:00:00+02:00 Bucharest,23.299999237060547°C
2025-02-14T13:09:51+02:00 Bucharest,23.200000762939453°C
2025-02-14T13:15:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T13:30:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T13:45:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T14:00:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T14:15:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T14:30:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T14:45:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T15:00:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T15:15:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T15:30:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T15:45:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T16:00:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T16:15:00+02:00 Bucharest,23.100000381469727°C
2025-02-14T16:30:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T16:45:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T17:00:00+02:00 Bucharest,23.200000762939453°C
2025-02-14T17:09:49+02:00 Bucharest,23.299999237060547°C
2025-02-14T17:15:00+02:00 Bucharest,23.299999237060547°C
2025-02-14T17:30:00+02:00 Bucharest,23.299999237060547°C
2025-02-14T17:45:00+02:00 Bucharest,23.299999237060547°C
2025-02-14T18:00:00+02:00 Bucharest,23.399999618530273°C
2025-02-14T18:09:48+02:00 Bucharest,23.600000381469727°C
2025-02-14T18:15:00+02:00 Bucharest,23.600000381469727°C
