ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9ab104-58bf844a "Site B Room 5 AQ" mod:2024-04-12T14:41:37.947Z hisSize:33838 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b90-ac30c77f "Site B Room 5" lorawanPoint amSensorAM107ModelId:"_amSensorAM107_point:humidity" point maxVal:100 his minVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9ab104-e21f5c37 "5 AQ" humidity navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9ab104-58bf844a "Site B Room 5 AQ" id:@p:linkEdge:r:2d9ab104-07cee7e3 "Site B Room 5 AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2025-09-28T11:00:00+03:00 Bucharest hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" unit:"%RH" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-02-13T16:50:16+02:00 Bucharest,36.5%RH
2025-02-13T17:00:00+02:00 Bucharest,36.5%RH
2025-02-13T17:15:00+02:00 Bucharest,36.5%RH
2025-02-13T17:20:16+02:00 Bucharest,37%RH
2025-02-13T17:30:00+02:00 Bucharest,37%RH
2025-02-13T17:45:00+02:00 Bucharest,37%RH
2025-02-13T18:00:00+02:00 Bucharest,37%RH
2025-02-13T18:01:00+02:00 Bucharest,37.5%RH
2025-02-13T18:10:16+02:00 Bucharest,38%RH
2025-02-13T18:15:00+02:00 Bucharest,38%RH
2025-02-13T18:20:16+02:00 Bucharest,41%RH
2025-02-13T18:30:00+02:00 Bucharest,41%RH
2025-02-13T18:31:00+02:00 Bucharest,44%RH
2025-02-13T18:40:16+02:00 Bucharest,43.5%RH
2025-02-13T18:45:00+02:00 Bucharest,43.5%RH
2025-02-13T18:50:16+02:00 Bucharest,41.5%RH
2025-02-13T19:00:00+02:00 Bucharest,41.5%RH
2025-02-13T19:01:00+02:00 Bucharest,40.5%RH
2025-02-13T19:10:16+02:00 Bucharest,39.5%RH
2025-02-13T19:15:00+02:00 Bucharest,39.5%RH
2025-02-13T19:20:16+02:00 Bucharest,39%RH
2025-02-13T19:30:00+02:00 Bucharest,39%RH
2025-02-13T19:40:17+02:00 Bucharest,38.5%RH
2025-02-13T19:45:00+02:00 Bucharest,38.5%RH
2025-02-13T20:00:00+02:00 Bucharest,38.5%RH
2025-02-13T20:15:00+02:00 Bucharest,38.5%RH
2025-02-13T20:30:00+02:00 Bucharest,38.5%RH
2025-02-13T20:40:16+02:00 Bucharest,39%RH
2025-02-13T20:45:00+02:00 Bucharest,39%RH
2025-02-13T21:00:00+02:00 Bucharest,39%RH
2025-02-13T21:01:00+02:00 Bucharest,38.5%RH
2025-02-13T21:15:00+02:00 Bucharest,38.5%RH
2025-02-13T21:30:00+02:00 Bucharest,38.5%RH
2025-02-13T21:45:00+02:00 Bucharest,38.5%RH
2025-02-13T22:00:00+02:00 Bucharest,38.5%RH
2025-02-13T22:15:00+02:00 Bucharest,38.5%RH
2025-02-13T22:30:00+02:00 Bucharest,38.5%RH
2025-02-13T22:45:00+02:00 Bucharest,38.5%RH
2025-02-13T23:00:00+02:00 Bucharest,38.5%RH
2025-02-13T23:15:00+02:00 Bucharest,38.5%RH
2025-02-13T23:30:00+02:00 Bucharest,38.5%RH
2025-02-13T23:40:16+02:00 Bucharest,39%RH
2025-02-13T23:45:00+02:00 Bucharest,39%RH
2025-02-14T00:00:00+02:00 Bucharest,39%RH
2025-02-14T00:01:00+02:00 Bucharest,39.5%RH
2025-02-14T00:15:00+02:00 Bucharest,39.5%RH
2025-02-14T00:30:00+02:00 Bucharest,39.5%RH
2025-02-14T00:45:00+02:00 Bucharest,39.5%RH
2025-02-14T01:00:00+02:00 Bucharest,39.5%RH
2025-02-14T01:01:00+02:00 Bucharest,40%RH
2025-02-14T01:10:16+02:00 Bucharest,39.5%RH
2025-02-14T01:15:00+02:00 Bucharest,39.5%RH
2025-02-14T01:30:00+02:00 Bucharest,39.5%RH
2025-02-14T01:40:16+02:00 Bucharest,39%RH
2025-02-14T01:45:00+02:00 Bucharest,39%RH
2025-02-14T02:00:00+02:00 Bucharest,39%RH
2025-02-14T02:10:16+02:00 Bucharest,38.5%RH
2025-02-14T02:15:00+02:00 Bucharest,38.5%RH
2025-02-14T02:30:00+02:00 Bucharest,38.5%RH
2025-02-14T02:45:00+02:00 Bucharest,38.5%RH
2025-02-14T03:00:00+02:00 Bucharest,38.5%RH
2025-02-14T03:15:00+02:00 Bucharest,38.5%RH
2025-02-14T03:30:00+02:00 Bucharest,38.5%RH
2025-02-14T03:45:00+02:00 Bucharest,38.5%RH
2025-02-14T03:50:18+02:00 Bucharest,39%RH
2025-02-14T04:00:00+02:00 Bucharest,39%RH
2025-02-14T04:15:00+02:00 Bucharest,39%RH
2025-02-14T04:20:18+02:00 Bucharest,39.5%RH
2025-02-14T04:30:00+02:00 Bucharest,39.5%RH
2025-02-14T04:45:00+02:00 Bucharest,39.5%RH
2025-02-14T05:00:00+02:00 Bucharest,39.5%RH
2025-02-14T05:15:00+02:00 Bucharest,39.5%RH
2025-02-14T05:30:00+02:00 Bucharest,39.5%RH
2025-02-14T05:40:18+02:00 Bucharest,39%RH
2025-02-14T05:45:00+02:00 Bucharest,39%RH
2025-02-14T05:50:18+02:00 Bucharest,38.5%RH
2025-02-14T06:00:00+02:00 Bucharest,38.5%RH
2025-02-14T06:15:00+02:00 Bucharest,38.5%RH
2025-02-14T06:20:17+02:00 Bucharest,38%RH
2025-02-14T06:30:00+02:00 Bucharest,38%RH
2025-02-14T06:45:00+02:00 Bucharest,38%RH
2025-02-14T07:00:00+02:00 Bucharest,38%RH
2025-02-14T07:01:00+02:00 Bucharest,37.5%RH
2025-02-14T07:15:00+02:00 Bucharest,37.5%RH
2025-02-14T07:30:00+02:00 Bucharest,37.5%RH
2025-02-14T07:45:00+02:00 Bucharest,37.5%RH
2025-02-14T08:00:00+02:00 Bucharest,37.5%RH
2025-02-14T08:15:00+02:00 Bucharest,37.5%RH
2025-02-14T08:30:00+02:00 Bucharest,37.5%RH
2025-02-14T08:45:00+02:00 Bucharest,37.5%RH
2025-02-14T09:00:00+02:00 Bucharest,37.5%RH
2025-02-14T09:15:00+02:00 Bucharest,37.5%RH
2025-02-14T09:30:00+02:00 Bucharest,37.5%RH
2025-02-14T09:45:00+02:00 Bucharest,37.5%RH
2025-02-14T10:00:00+02:00 Bucharest,37.5%RH
2025-02-14T10:01:00+02:00 Bucharest,37%RH
2025-02-14T10:15:00+02:00 Bucharest,37%RH
2025-02-14T10:30:00+02:00 Bucharest,37%RH
2025-02-14T10:45:00+02:00 Bucharest,37%RH
2025-02-14T11:00:00+02:00 Bucharest,37%RH
2025-02-14T11:01:00+02:00 Bucharest,37.5%RH
2025-02-14T11:15:00+02:00 Bucharest,37.5%RH
2025-02-14T11:30:00+02:00 Bucharest,37.5%RH
2025-02-14T11:45:00+02:00 Bucharest,37.5%RH
2025-02-14T12:00:00+02:00 Bucharest,37.5%RH
2025-02-14T12:15:00+02:00 Bucharest,37.5%RH
2025-02-14T12:30:00+02:00 Bucharest,37.5%RH
2025-02-14T12:45:00+02:00 Bucharest,37.5%RH
2025-02-14T13:00:00+02:00 Bucharest,37.5%RH
2025-02-14T13:10:18+02:00 Bucharest,38%RH
2025-02-14T13:15:00+02:00 Bucharest,38%RH
2025-02-14T13:20:18+02:00 Bucharest,39%RH
2025-02-14T13:30:00+02:00 Bucharest,39%RH
2025-02-14T13:31:00+02:00 Bucharest,39.5%RH
2025-02-14T13:45:00+02:00 Bucharest,39.5%RH
2025-02-14T14:00:00+02:00 Bucharest,39.5%RH
2025-02-14T14:15:00+02:00 Bucharest,39.5%RH
2025-02-14T14:30:00+02:00 Bucharest,39.5%RH
2025-02-14T14:45:00+02:00 Bucharest,39.5%RH
2025-02-14T15:00:00+02:00 Bucharest,39.5%RH
2025-02-14T15:15:00+02:00 Bucharest,39.5%RH
2025-02-14T15:20:17+02:00 Bucharest,40%RH
2025-02-14T15:30:00+02:00 Bucharest,40%RH
2025-02-14T15:40:18+02:00 Bucharest,40.5%RH
2025-02-14T15:45:00+02:00 Bucharest,40.5%RH
2025-02-14T16:00:00+02:00 Bucharest,40.5%RH
2025-02-14T16:15:00+02:00 Bucharest,40.5%RH
2025-02-14T16:20:17+02:00 Bucharest,41%RH
2025-02-14T16:30:00+02:00 Bucharest,41%RH
2025-02-14T16:45:00+02:00 Bucharest,41%RH
2025-02-14T17:00:00+02:00 Bucharest,41%RH
2025-02-14T17:15:00+02:00 Bucharest,41%RH
2025-02-14T17:30:00+02:00 Bucharest,41%RH
2025-02-14T17:40:18+02:00 Bucharest,41.5%RH
2025-02-14T17:45:00+02:00 Bucharest,41.5%RH
2025-02-14T18:00:00+02:00 Bucharest,41.5%RH
2025-02-14T18:10:18+02:00 Bucharest,41%RH
2025-02-14T18:15:00+02:00 Bucharest,41%RH
2025-02-14T18:20:18+02:00 Bucharest,40.5%RH
2025-02-14T18:30:00+02:00 Bucharest,40.5%RH
2025-02-14T18:40:17+02:00 Bucharest,40%RH
2025-02-14T18:45:00+02:00 Bucharest,40%RH
2025-02-14T19:00:00+02:00 Bucharest,40%RH
2025-02-14T19:01:00+02:00 Bucharest,39.5%RH
2025-02-14T19:15:00+02:00 Bucharest,39.5%RH
2025-02-14T19:30:00+02:00 Bucharest,39.5%RH
2025-02-14T19:45:00+02:00 Bucharest,39.5%RH
2025-02-14T20:00:00+02:00 Bucharest,39.5%RH
2025-02-14T20:15:00+02:00 Bucharest,39.5%RH
2025-02-14T20:30:00+02:00 Bucharest,39.5%RH
2025-02-14T20:31:00+02:00 Bucharest,40%RH
2025-02-14T20:45:00+02:00 Bucharest,40%RH
2025-02-14T21:00:00+02:00 Bucharest,40%RH
2025-02-14T21:15:00+02:00 Bucharest,40%RH
2025-02-14T21:30:00+02:00 Bucharest,40%RH
2025-02-14T21:45:00+02:00 Bucharest,40%RH
2025-02-14T22:00:00+02:00 Bucharest,40%RH
2025-02-14T22:15:00+02:00 Bucharest,40%RH
2025-02-14T22:30:00+02:00 Bucharest,40%RH
2025-02-14T22:45:00+02:00 Bucharest,40%RH
2025-02-14T23:00:00+02:00 Bucharest,40%RH
2025-02-14T23:15:00+02:00 Bucharest,40%RH
2025-02-14T23:20:18+02:00 Bucharest,40.5%RH
2025-02-14T23:30:00+02:00 Bucharest,40.5%RH
2025-02-14T23:45:00+02:00 Bucharest,40.5%RH
2025-02-15T00:00:00+02:00 Bucharest,40.5%RH
2025-02-15T00:01:00+02:00 Bucharest,40%RH
2025-02-15T00:15:00+02:00 Bucharest,40%RH
2025-02-15T00:20:17+02:00 Bucharest,39.5%RH
2025-02-15T00:30:00+02:00 Bucharest,39.5%RH
2025-02-15T00:45:00+02:00 Bucharest,39.5%RH
2025-02-15T00:50:17+02:00 Bucharest,39%RH
2025-02-15T01:00:00+02:00 Bucharest,39%RH
2025-02-15T01:15:00+02:00 Bucharest,39%RH
2025-02-15T01:30:00+02:00 Bucharest,39%RH
2025-02-15T01:45:00+02:00 Bucharest,39%RH
2025-02-15T02:00:00+02:00 Bucharest,39%RH
2025-02-15T02:15:00+02:00 Bucharest,39%RH
2025-02-15T02:30:00+02:00 Bucharest,39%RH
2025-02-15T02:31:00+02:00 Bucharest,39.5%RH
2025-02-15T02:45:00+02:00 Bucharest,39.5%RH
2025-02-15T03:00:00+02:00 Bucharest,39.5%RH
2025-02-15T03:15:00+02:00 Bucharest,39.5%RH
2025-02-15T03:30:00+02:00 Bucharest,39.5%RH
2025-02-15T03:31:00+02:00 Bucharest,40%RH
2025-02-15T03:45:00+02:00 Bucharest,40%RH
2025-02-15T04:00:00+02:00 Bucharest,40%RH
2025-02-15T04:01:00+02:00 Bucharest,39.5%RH
2025-02-15T04:15:00+02:00 Bucharest,39.5%RH
2025-02-15T04:20:18+02:00 Bucharest,39%RH
2025-02-15T04:30:00+02:00 Bucharest,39%RH
2025-02-15T04:45:00+02:00 Bucharest,39%RH
2025-02-15T05:00:00+02:00 Bucharest,39%RH
2025-02-15T05:01:00+02:00 Bucharest,38.5%RH
2025-02-15T05:15:00+02:00 Bucharest,38.5%RH
2025-02-15T05:30:00+02:00 Bucharest,38.5%RH
2025-02-15T05:45:00+02:00 Bucharest,38.5%RH
2025-02-15T06:00:00+02:00 Bucharest,38.5%RH
2025-02-15T06:15:00+02:00 Bucharest,38.5%RH
2025-02-15T06:30:00+02:00 Bucharest,38.5%RH
2025-02-15T06:45:00+02:00 Bucharest,38.5%RH
2025-02-15T07:00:00+02:00 Bucharest,38.5%RH
2025-02-15T07:15:00+02:00 Bucharest,38.5%RH
2025-02-15T07:30:00+02:00 Bucharest,38.5%RH
2025-02-15T07:31:00+02:00 Bucharest,39%RH
2025-02-15T07:45:00+02:00 Bucharest,39%RH
2025-02-15T08:00:00+02:00 Bucharest,39%RH
2025-02-15T08:10:17+02:00 Bucharest,38.5%RH
2025-02-15T08:15:00+02:00 Bucharest,38.5%RH
2025-02-15T08:30:00+02:00 Bucharest,38.5%RH
2025-02-15T08:31:00+02:00 Bucharest,38%RH
2025-02-15T08:40:17+02:00 Bucharest,37.5%RH
2025-02-15T08:45:00+02:00 Bucharest,37.5%RH
2025-02-15T08:50:17+02:00 Bucharest,38%RH
2025-02-15T09:00:00+02:00 Bucharest,38%RH
2025-02-15T09:01:00+02:00 Bucharest,37.5%RH
2025-02-15T09:15:00+02:00 Bucharest,37.5%RH
2025-02-15T09:30:00+02:00 Bucharest,37.5%RH
2025-02-15T09:45:00+02:00 Bucharest,37.5%RH
2025-02-15T10:00:00+02:00 Bucharest,37.5%RH
2025-02-15T10:15:00+02:00 Bucharest,37.5%RH
2025-02-15T10:30:00+02:00 Bucharest,37.5%RH
2025-02-15T10:45:00+02:00 Bucharest,37.5%RH
2025-02-15T11:00:00+02:00 Bucharest,37.5%RH
2025-02-15T11:10:18+02:00 Bucharest,38%RH
2025-02-15T11:15:00+02:00 Bucharest,38%RH
2025-02-15T11:30:00+02:00 Bucharest,38%RH
2025-02-15T11:40:17+02:00 Bucharest,36.5%RH
2025-02-15T11:45:00+02:00 Bucharest,36.5%RH
2025-02-15T11:50:18+02:00 Bucharest,37%RH
2025-02-15T12:00:00+02:00 Bucharest,37%RH
2025-02-15T12:01:00+02:00 Bucharest,36.5%RH
2025-02-15T12:10:17+02:00 Bucharest,36%RH
2025-02-15T12:15:00+02:00 Bucharest,36%RH
2025-02-15T12:20:18+02:00 Bucharest,35.5%RH
2025-02-15T12:30:00+02:00 Bucharest,35.5%RH
2025-02-15T12:31:00+02:00 Bucharest,36%RH
2025-02-15T12:45:00+02:00 Bucharest,36%RH
2025-02-15T13:00:00+02:00 Bucharest,36%RH
2025-02-15T13:15:00+02:00 Bucharest,36%RH
2025-02-15T13:20:17+02:00 Bucharest,35.5%RH
2025-02-15T13:30:00+02:00 Bucharest,35.5%RH
2025-02-15T13:40:17+02:00 Bucharest,35%RH
2025-02-15T13:45:00+02:00 Bucharest,35%RH
2025-02-15T13:50:17+02:00 Bucharest,35.5%RH
2025-02-15T14:00:00+02:00 Bucharest,35.5%RH
2025-02-15T14:10:17+02:00 Bucharest,36%RH
2025-02-15T14:15:00+02:00 Bucharest,36%RH
2025-02-15T14:30:00+02:00 Bucharest,36%RH
2025-02-15T14:45:00+02:00 Bucharest,36%RH
2025-02-15T14:50:17+02:00 Bucharest,36.5%RH
2025-02-15T15:00:00+02:00 Bucharest,36.5%RH
2025-02-15T15:15:00+02:00 Bucharest,36.5%RH
2025-02-15T15:20:17+02:00 Bucharest,36%RH
2025-02-15T15:30:00+02:00 Bucharest,36%RH
2025-02-15T15:40:18+02:00 Bucharest,35.5%RH
2025-02-15T15:45:00+02:00 Bucharest,35.5%RH
2025-02-15T16:00:00+02:00 Bucharest,35.5%RH
2025-02-15T16:15:00+02:00 Bucharest,35.5%RH
2025-02-15T16:30:00+02:00 Bucharest,35.5%RH
2025-02-15T16:45:00+02:00 Bucharest,35.5%RH
2025-02-15T17:00:00+02:00 Bucharest,35.5%RH
2025-02-15T17:15:00+02:00 Bucharest,35.5%RH
2025-02-15T17:20:18+02:00 Bucharest,36%RH
2025-02-15T17:30:00+02:00 Bucharest,36%RH
2025-02-15T17:45:00+02:00 Bucharest,36%RH
2025-02-15T17:50:17+02:00 Bucharest,36.5%RH
2025-02-15T18:00:00+02:00 Bucharest,36.5%RH
2025-02-15T18:01:00+02:00 Bucharest,37%RH
2025-02-15T18:15:00+02:00 Bucharest,37%RH
2025-02-15T18:20:17+02:00 Bucharest,36.5%RH
2025-02-15T18:30:00+02:00 Bucharest,36.5%RH
2025-02-15T18:40:17+02:00 Bucharest,36%RH
2025-02-15T18:45:00+02:00 Bucharest,36%RH
2025-02-15T19:00:00+02:00 Bucharest,36%RH
2025-02-15T19:10:17+02:00 Bucharest,35.5%RH
2025-02-15T19:15:00+02:00 Bucharest,35.5%RH
2025-02-15T19:30:00+02:00 Bucharest,35.5%RH
2025-02-15T19:45:00+02:00 Bucharest,35.5%RH
2025-02-15T20:00:00+02:00 Bucharest,35.5%RH
2025-02-15T20:01:00+02:00 Bucharest,36%RH
2025-02-15T20:15:00+02:00 Bucharest,36%RH
2025-02-15T20:30:00+02:00 Bucharest,36%RH
2025-02-15T20:45:00+02:00 Bucharest,36%RH
2025-02-15T20:50:17+02:00 Bucharest,36.5%RH
2025-02-15T21:00:00+02:00 Bucharest,36.5%RH
2025-02-15T21:10:17+02:00 Bucharest,36%RH
2025-02-15T21:15:00+02:00 Bucharest,36%RH
2025-02-15T21:30:00+02:00 Bucharest,36%RH
2025-02-15T21:45:00+02:00 Bucharest,36%RH
2025-02-15T21:50:18+02:00 Bucharest,35.5%RH
2025-02-15T22:00:00+02:00 Bucharest,35.5%RH
2025-02-15T22:15:00+02:00 Bucharest,35.5%RH
2025-02-15T22:30:00+02:00 Bucharest,35.5%RH
2025-02-15T22:45:00+02:00 Bucharest,35.5%RH
2025-02-15T23:00:00+02:00 Bucharest,35.5%RH
2025-02-15T23:15:00+02:00 Bucharest,35.5%RH
2025-02-15T23:30:00+02:00 Bucharest,35.5%RH
2025-02-15T23:40:17+02:00 Bucharest,36%RH
2025-02-15T23:45:00+02:00 Bucharest,36%RH
2025-02-16T00:00:00+02:00 Bucharest,36%RH
2025-02-16T00:15:00+02:00 Bucharest,36%RH
2025-02-16T00:30:00+02:00 Bucharest,36%RH
2025-02-16T00:45:00+02:00 Bucharest,36%RH
2025-02-16T01:00:00+02:00 Bucharest,36%RH
2025-02-16T01:01:00+02:00 Bucharest,36.5%RH
2025-02-16T01:15:00+02:00 Bucharest,36.5%RH
2025-02-16T01:30:00+02:00 Bucharest,36.5%RH
2025-02-16T01:31:00+02:00 Bucharest,37%RH
2025-02-16T01:45:00+02:00 Bucharest,37%RH
2025-02-16T02:00:00+02:00 Bucharest,37%RH
2025-02-16T02:01:00+02:00 Bucharest,36.5%RH
2025-02-16T02:15:00+02:00 Bucharest,36.5%RH
2025-02-16T02:20:18+02:00 Bucharest,36%RH
2025-02-16T02:30:00+02:00 Bucharest,36%RH
2025-02-16T02:45:00+02:00 Bucharest,36%RH
2025-02-16T02:50:17+02:00 Bucharest,35.5%RH
2025-02-16T03:00:00+02:00 Bucharest,35.5%RH
2025-02-16T03:15:00+02:00 Bucharest,35.5%RH
2025-02-16T03:30:00+02:00 Bucharest,35.5%RH
2025-02-16T03:45:00+02:00 Bucharest,35.5%RH
2025-02-16T04:00:00+02:00 Bucharest,35.5%RH
2025-02-16T04:10:17+02:00 Bucharest,36%RH
2025-02-16T04:15:00+02:00 Bucharest,36%RH
2025-02-16T04:30:00+02:00 Bucharest,36%RH
2025-02-16T04:40:17+02:00 Bucharest,36.5%RH
2025-02-16T04:45:00+02:00 Bucharest,36.5%RH
2025-02-16T05:00:00+02:00 Bucharest,36.5%RH
2025-02-16T05:01:00+02:00 Bucharest,36%RH
2025-02-16T05:15:00+02:00 Bucharest,36%RH
2025-02-16T05:30:00+02:00 Bucharest,36%RH
2025-02-16T05:31:00+02:00 Bucharest,35.5%RH
2025-02-16T05:45:00+02:00 Bucharest,35.5%RH
2025-02-16T06:00:00+02:00 Bucharest,35.5%RH
2025-02-16T06:15:00+02:00 Bucharest,35.5%RH
2025-02-16T06:30:00+02:00 Bucharest,35.5%RH
2025-02-16T06:45:00+02:00 Bucharest,35.5%RH
2025-02-16T07:00:00+02:00 Bucharest,35.5%RH
2025-02-16T07:15:00+02:00 Bucharest,35.5%RH
2025-02-16T07:20:17+02:00 Bucharest,36%RH
2025-02-16T07:30:00+02:00 Bucharest,36%RH
2025-02-16T07:40:17+02:00 Bucharest,36.5%RH
2025-02-16T07:45:00+02:00 Bucharest,36.5%RH
2025-02-16T08:00:00+02:00 Bucharest,36.5%RH
2025-02-16T08:01:00+02:00 Bucharest,36%RH
2025-02-16T08:15:00+02:00 Bucharest,36%RH
2025-02-16T08:30:00+02:00 Bucharest,36%RH
2025-02-16T08:40:17+02:00 Bucharest,35.5%RH
2025-02-16T08:45:00+02:00 Bucharest,35.5%RH
2025-02-16T09:00:00+02:00 Bucharest,35.5%RH
2025-02-16T09:15:00+02:00 Bucharest,35.5%RH
2025-02-16T09:30:00+02:00 Bucharest,35.5%RH
2025-02-16T09:45:00+02:00 Bucharest,35.5%RH
2025-02-16T10:00:00+02:00 Bucharest,35.5%RH
2025-02-16T10:15:00+02:00 Bucharest,35.5%RH
2025-02-16T10:30:00+02:00 Bucharest,35.5%RH
2025-02-16T10:31:00+02:00 Bucharest,36%RH
2025-02-16T10:45:00+02:00 Bucharest,36%RH
2025-02-16T10:50:17+02:00 Bucharest,36.5%RH
2025-02-16T11:00:00+02:00 Bucharest,36.5%RH
2025-02-16T11:01:00+02:00 Bucharest,36%RH
2025-02-16T11:15:00+02:00 Bucharest,36%RH
2025-02-16T11:30:00+02:00 Bucharest,36%RH
2025-02-16T11:31:00+02:00 Bucharest,35.5%RH
2025-02-16T11:45:00+02:00 Bucharest,35.5%RH
2025-02-16T12:00:00+02:00 Bucharest,35.5%RH
2025-02-16T12:10:17+02:00 Bucharest,35%RH
2025-02-16T12:15:00+02:00 Bucharest,35%RH
2025-02-16T12:30:00+02:00 Bucharest,35%RH
2025-02-16T12:45:00+02:00 Bucharest,35%RH
2025-02-16T12:50:17+02:00 Bucharest,34.5%RH
2025-02-16T13:00:00+02:00 Bucharest,34.5%RH
2025-02-16T13:15:00+02:00 Bucharest,34.5%RH
2025-02-16T13:30:00+02:00 Bucharest,34.5%RH
2025-02-16T13:45:00+02:00 Bucharest,34.5%RH
2025-02-16T13:50:17+02:00 Bucharest,35%RH
2025-02-16T14:00:00+02:00 Bucharest,35%RH
2025-02-16T14:01:00+02:00 Bucharest,35.5%RH
2025-02-16T14:10:16+02:00 Bucharest,36%RH
2025-02-16T14:15:00+02:00 Bucharest,36%RH
2025-02-16T14:30:00+02:00 Bucharest,36%RH
2025-02-16T14:45:00+02:00 Bucharest,36%RH
2025-02-16T15:00:00+02:00 Bucharest,36%RH
2025-02-16T15:15:00+02:00 Bucharest,36%RH
2025-02-16T15:30:00+02:00 Bucharest,36%RH
2025-02-16T15:45:00+02:00 Bucharest,36%RH
2025-02-16T16:00:00+02:00 Bucharest,36%RH
2025-02-16T16:01:00+02:00 Bucharest,36.5%RH
2025-02-16T16:15:00+02:00 Bucharest,36.5%RH
2025-02-16T16:30:00+02:00 Bucharest,36.5%RH
2025-02-16T16:40:17+02:00 Bucharest,37%RH
2025-02-16T16:45:00+02:00 Bucharest,37%RH
2025-02-16T17:00:00+02:00 Bucharest,37%RH
2025-02-16T17:01:00+02:00 Bucharest,37.5%RH
2025-02-16T17:15:00+02:00 Bucharest,37.5%RH
2025-02-16T17:20:17+02:00 Bucharest,38%RH
2025-02-16T17:30:00+02:00 Bucharest,38%RH
2025-02-16T17:31:00+02:00 Bucharest,38.5%RH
2025-02-16T17:40:17+02:00 Bucharest,39.5%RH
2025-02-16T17:45:00+02:00 Bucharest,39.5%RH
2025-02-16T17:50:17+02:00 Bucharest,40%RH
2025-02-16T18:00:00+02:00 Bucharest,40%RH
2025-02-16T18:01:00+02:00 Bucharest,39.5%RH
2025-02-16T18:15:00+02:00 Bucharest,39.5%RH
2025-02-16T18:20:17+02:00 Bucharest,40%RH
2025-02-16T18:30:00+02:00 Bucharest,40%RH
2025-02-16T18:40:16+02:00 Bucharest,39%RH
2025-02-16T18:45:00+02:00 Bucharest,39%RH
2025-02-16T18:50:17+02:00 Bucharest,38.5%RH
2025-02-16T19:00:00+02:00 Bucharest,38.5%RH
2025-02-16T19:10:16+02:00 Bucharest,38%RH
2025-02-16T19:15:00+02:00 Bucharest,38%RH
2025-02-16T19:30:00+02:00 Bucharest,38%RH
2025-02-16T19:45:00+02:00 Bucharest,38%RH
2025-02-16T20:00:00+02:00 Bucharest,38%RH
2025-02-16T20:15:00+02:00 Bucharest,38%RH
2025-02-16T20:20:16+02:00 Bucharest,38.5%RH
2025-02-16T20:30:00+02:00 Bucharest,38.5%RH
2025-02-16T20:45:00+02:00 Bucharest,38.5%RH
2025-02-16T21:00:00+02:00 Bucharest,38.5%RH
2025-02-16T21:10:17+02:00 Bucharest,39%RH
2025-02-16T21:15:00+02:00 Bucharest,39%RH
2025-02-16T21:30:00+02:00 Bucharest,39%RH
2025-02-16T21:31:00+02:00 Bucharest,39.5%RH
2025-02-16T21:40:17+02:00 Bucharest,39%RH
2025-02-16T21:45:00+02:00 Bucharest,39%RH
2025-02-16T22:00:00+02:00 Bucharest,39%RH
2025-02-16T22:10:17+02:00 Bucharest,38.5%RH
2025-02-16T22:15:00+02:00 Bucharest,38.5%RH
2025-02-16T22:30:00+02:00 Bucharest,38.5%RH
2025-02-16T22:45:00+02:00 Bucharest,38.5%RH
2025-02-16T22:50:17+02:00 Bucharest,38%RH
2025-02-16T23:00:00+02:00 Bucharest,38%RH
2025-02-16T23:01:00+02:00 Bucharest,38.5%RH
2025-02-16T23:15:00+02:00 Bucharest,38.5%RH
2025-02-16T23:20:17+02:00 Bucharest,39.5%RH
2025-02-16T23:30:00+02:00 Bucharest,39.5%RH
2025-02-16T23:31:00+02:00 Bucharest,42%RH
2025-02-16T23:40:16+02:00 Bucharest,44%RH
2025-02-16T23:45:00+02:00 Bucharest,44%RH
2025-02-16T23:50:17+02:00 Bucharest,43.5%RH
2025-02-17T00:00:00+02:00 Bucharest,43.5%RH
2025-02-17T00:01:00+02:00 Bucharest,44.5%RH
2025-02-17T00:15:00+02:00 Bucharest,44.5%RH
2025-02-17T00:20:17+02:00 Bucharest,45.5%RH
2025-02-17T00:30:00+02:00 Bucharest,45.5%RH
2025-02-17T00:40:17+02:00 Bucharest,46%RH
2025-02-17T00:45:00+02:00 Bucharest,46%RH
2025-02-17T01:00:00+02:00 Bucharest,46%RH
2025-02-17T01:15:00+02:00 Bucharest,46%RH
2025-02-17T01:20:16+02:00 Bucharest,46.5%RH
2025-02-17T01:30:00+02:00 Bucharest,46.5%RH
2025-02-17T01:45:00+02:00 Bucharest,46.5%RH
2025-02-17T01:50:16+02:00 Bucharest,47%RH
2025-02-17T02:00:00+02:00 Bucharest,47%RH
2025-02-17T02:10:17+02:00 Bucharest,47.5%RH
